ID,Numb,Collector_Numb,status,species,infrageneric_rank,infrageneric_name,lat,long,FBColor_code,FBColor,FBColor_original_language,FBDescription_code,FBDescription,FBDescription_original_language,abaxialTexture_code,abaxialTexture,abaxialTexture_original_language,anthers_code,anthers,anthers_original_language,arrangment_code,arrangment,arrangment_original_language,bAboveMidribColor_code,bAboveMidribColor,bAboveMidribColor_original_language,bAboveTexture_code,bAboveTexture,bAboveTexture_original_language,bApex_code,bApex,bApex_original_language,bBase_code,bBase,bBase_original_language,bColorAbove_code,bColorAbove,bColorAbove_original_language,bColorBelow_code,bColorBelow,bColorBelow_original_language,bMidribTexture_code,bMidribTexture,bMidribTexture_original_language,bUnderMidribColor_code,bUnderMidribColor,bUnderMidribColor_original_language,bUnderMidribTexture_code,bUnderMidribTexture,bUnderMidribTexture_original_language,bUndersideTexture_code,bUndersideTexture,bUndersideTexture_original_language,basalBractFertile_code,basalBractFertile,basalBractFertile_original_language,disturbance_code,disturbance,disturbance_original_language,drainage_code,drainage,drainage_original_language,freeSepals_code,freeSepals,freeSepals_original_language,fruitColor_code,fruitColor,fruitColor_original_language,fruitTexture_code,fruitTexture,fruitTexture_original_language,fusedSepals_code,fusedSepals,fusedSepals_original_language,inflType_code,inflType,inflType_original_language,innerTexture_code,innerTexture,innerTexture_original_language,midBractApex_code,midBractApex,midBractApex_original_language,midBractInnerColor_code,midBractInnerColor,midBractInnerColor_original_language,midBractMargin_code,midBractMargin,midBractMargin_original_language,midBractOuterColor_code,midBractOuterColor,midBractOuterColor_original_language,outerTexture_code,outerTexture,outerTexture_original_language,ovaryColor_code,ovaryColor,ovaryColor_original_language,ovaryTexture_code,ovaryTexture,ovaryTexture_original_language,pedColor_code,pedColor,pedColor_original_language,pedTexture_code,pedTexture,pedTexture_original_language,pediColor_code,pediColor,pediColor_original_language,pediTexture_code,pediTexture,pediTexture_original_language,perColor_code,perColor,perColor_original_language,perTexture_code,perTexture,perTexture_original_language,petColor_code,petColor,petColor_original_language,petTexture_code,petTexture,petTexture_original_language,rColor_code,rColor,rColor_original_language,rTexture_code,rTexture,rTexture_original_language,rType_code,rType,rType_original_language,soil_code,soil,soil_original_language,stamApex_code,stamApex,stamApex_original_language,stamColor_code,stamColor,stamColor_original_language,trunkColor_code,trunkColor,trunkColor_original_language,trunkTexture_code,trunkTexture,trunkTexture_original_language,vegHabitLike_code,vegHabitLike,vegHabitLike_original_language,APerianthLengthCm,angleBetweenBracts,bWidthCm,bladeLengthCm,bractAngle,canopy,elevM,floralBractLengthCm,floralBractWidthCm,minFruitDim,maxFruitDim,iAngle,inflLengthCm,internodeDistanceCm,leavesShoot,midBractLengthCm,midBractWidthCm,nectarChamberWidthCm,numberBStamInsertionCm,numberCincinnalBracts,numberFertile,numberFlowersInBract,numberFlowersOpen,ovaryLengthMm,ovaryWidthMm,pedDiaCm,pedicelLengthMm,peduncleLengthCm,perWidthCm,periCurvature,petDiaCm,petioleLengthCm,rachisDiaCm,shootsClump,slope,stamWidthMm,staminodeLengthMm,totalHtm,trunkDiaCm,trunkHtCm,stamABCm,nectarChamberLengthCm
870,77-790B,WJKress_77-790B,,pogonantha,var.,holerythera,9.643089,-82.805411,5,white,white,5,opaque_persistent,opaque__persistent,0,glabrous,glab,0,connivent,connivent,1,spiral,spiral,1,light_green,light_green,0,glabrous,glab,2,acute,acute,4,truncate,unequal__obtuse,5,dark_green,dark_green,0,green,green,0,glabrous,glab,8,yellow_green_with_red,greenish_yellow__maroon_tinted,NA,NA,NA,1,glaucous,sl_glauc,1,sterile,sterile,4,moderate,mod,2,dry,dry,2,rolled,below__sl_rolled,NA,NA,NA,NA,NA,NA,2,flared,flared,2,pendent,pendent,6,puberulous_pubescent,puberulous,0,acuminate,acuminate,9,pink_yellow,yellowish_pink,3,straight,straight,6,red,rosy_red,9,scurfy,puberulous_to_scurfy,0,blue_white,blueish_white,0,glabrous,glab,NA,NA,NA,11,scurfy,scurfy,4,white_cream_with_green,white,4,pubescent_puberulous,sl_puberulous,3,orange_yellow_white,white__yellowish_towards_tip,4,glabrous_velutinous_villous,glab__villous_along_margins_and_at_tip,NA,NA,NA,0,glabrous,glab,7,red,red,11,scurfy_scabrous,scurfy,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,5,white_yellow,white_with_yellow_tip,NA,NA,NA,NA,NA,NA,4,musa,Musa,5.2,115,51,278,30,25,100,5.2,2.5,NA,NA,17.5,107,4,4,12.5,11.7,NA,NA,25,1,10,1,10,6,2.5,15,32,1,70,2.5,140,2.2,7,45,3,7,6,9,255,NA,NA
871,77-790C,WJKress_77-790C,,pogonantha,var.,holerythera,9.643089,-82.805411,5,white,white,5,opaque_persistent,opaque__persistent,11,puberulous_villous,puberulous_to_villous_towards_tip,0,connivent,connivent,1,spiral,spiral,5,yellow_green,yellowish_green,0,glabrous,glab,2,acute,acute,4,truncate,unequal__obtuse,5,dark_green,dark_green,0,green,green,0,glabrous,glab,8,yellow_green_with_red,greenish_yellow__maroon_tinted,NA,NA,NA,1,glaucous,sl_glauc,1,sterile,sterile,6,great,great,2,dry,dry,2,rolled,below__sl_rolled,NA,NA,NA,NA,NA,NA,2,flared,flared,2,pendent,pendent,6,puberulous_pubescent,puberulous,NA,NA,NA,9,pink_yellow,yellowish_pink,3,straight,straight,6,red,rosy_red,9,scurfy,puberulous_to_scurfy,0,blue_white,blueish_white,0,glabrous,glab,NA,NA,NA,11,scurfy,scurfy,4,white_cream_with_green,white,1,glabrous,glab,3,orange_yellow_white,white__yellowish_towards_tip,4,glabrous_velutinous_villous,glab__villous_along_margins_and_at_tip,NA,NA,NA,0,glabrous,glab,7,red,rosy_red,11,scurfy_scabrous,densely_scurfy,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,5,white_yellow,white_with_yellow_tip,NA,NA,NA,NA,NA,NA,4,musa,Musa,5,135,48,239,40,50,100,5.2,2.3,NA,NA,17.5,130,4,6,10,11.5,NA,NA,25,1,18,0,10,6,2.5,12,30,1,75,2,110,2.2,3,90,3,8,4.5,7,140,NA,NA
1007,77-791A,WJKress_77-791A,,talamancana,,,9.63,-82.83,5,white,white,4,opaque_pers_rotting,opaque__persistent_but_rotting,16,villous,sl_villous,2,flared,flared,1,spiral,spiral,0,green,green,0,glabrous,glab,5,obtuse,obtuse,0,attenuate,attenuate,0,green,green,0,green,grey_green,0,glabrous,glab,6,yellow_green,greenish_yellow,NA,NA,NA,0,glabrous,glab,0,fertile,fertile,2,slight,slight,0,good,good,2,rolled,rolled,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,pendent,pendent,0,glabrous,glab,0,acuminate,acuminate,12,white_with_green,greenish_white,0,involute,sl_involute,NA,NA,NA,2,glabrous,glab,6,white_and_white_with_green,white,5,velutinous_villous,villous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,0,arachnoid_tomentose,tomentose,8,white,white_at_base,8,villous_velutinous,sl_villous,NA,NA,NA,0,glabrous,glab,2,green_red,green__red_on_side_of_bracts,11,scurfy_scabrous,sl_scurfy,0,flexuose,flexuose,NA,NA,NA,4,acute,acute,1,white,white,NA,NA,NA,NA,NA,NA,4,musa,Musa,5,160,32,244,0,50,242,5,2,NA,NA,15,48,4,5,18,70,NA,NA,12,3,8,1,6,7,1.3,14,27,1,35,1.6,88,1.2,5,90,3,10,4,3.7,235,NA,NA
1008,77-791B,WJKress_77-791B,,talamancana,,,9.63,-82.83,5,white,white,4,opaque_pers_rotting,opaque__persistent_but_rotting,8,puberulous,puberulous,0,connivent,connivent,1,spiral,spiral,0,green,green,0,glabrous,glab,5,obtuse,obtuse,0,attenuate,attenuate,0,green,green,0,green,grey_green,0,glabrous,glab,6,yellow_green,greenish_yellow,NA,NA,NA,0,glabrous,glab,0,fertile,fertile,2,slight,slight,0,good,good,2,rolled,rolled,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,pendent,pendent,0,glabrous,glab,0,acuminate,acuminate,14,yellow_green,yellowish_green,3,straight,striaght,11,red_yellow_green,green_towards_tip__greenish_yellow_mid__dull_red_at_rachis,2,glabrous,glab,6,white_and_white_with_green,white,5,velutinous_villous,villous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,0,arachnoid_tomentose,tomentose,9,white_green,light_green_at_tips_white_at_base,8,villous_velutinous,sl_villous,NA,NA,NA,0,glabrous,glab,2,green_red,dull_greenish_red,NA,NA,NA,0,flexuose,flexuose,NA,NA,NA,4,acute,acute,1,white,white,NA,NA,NA,NA,NA,NA,4,musa,Musa,5.2,170,33,214,0,50,242,5,1.5,NA,NA,30,48,5.5,5,19,6.7,NA,NA,9,1,5,0,8,8,1.5,16,22,1,40,4.5,88,1.4,6,90,3,10,4.5,4,220,NA,NA
1009,77-791C,WJKress_77-791C,,talamancana,,,9.63,-82.83,5,white,white,3,opaque_decomposing,opaque__rotting,16,villous,villous_along_midveins,0,connivent,connivent,1,spiral,spiral,0,green,green,0,glabrous,glab,5,obtuse,obtuse,0,attenuate,attenuate,0,green,green,0,green,grey_green,0,glabrous,glab,6,yellow_green,greenish_yellow,NA,NA,NA,0,glabrous,glab,1,sterile,sterile,2,slight,slight,0,good,good,2,rolled,rolled,6,white,maturing_fruits_are_white,NA,NA,NA,NA,NA,NA,2,pendent,pendent,0,glabrous,glab,0,acuminate,acuminate,12,white_with_green,greenish_white,3,straight,straight,11,red_yellow_green,yellowish_green;_red_at_rachis,2,glabrous,glab,6,white_and_white_with_green,white,5,velutinous_villous,villous,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,5,villous,villous,NA,NA,NA,6,pubescent_puberulous,puberulous,NA,NA,NA,0,glabrous,glab,0,green,green_between_basal_two_bracts;_on_rest__dull_green,NA,NA,NA,0,flexuose,flexuose,NA,NA,NA,4,acute,acute,1,white,white,NA,NA,NA,NA,NA,NA,4,musa,Musa,5.3,155,32.5,218,30,50,242,5.3,2,NA,NA,20,65,5,5,17,6,NA,NA,10,3,5,1,7,7,1.4,13,6,1,30,1.5,101,1.4,13,90,3,10,4,4,225,NA,NA
752,77-794A,WJKress_77-794A,,mariae,,,9.643089,-82.805411,5,white,white,5,opaque_persistent,opaque__persistent,0,glabrous,glab,0,connivent,connivent,0,distichous,distichous,1,light_green,light_green,0,glabrous,glab,5,obtuse,obtuse,4,truncate,unequal__obtuse,5,dark_green,dark_green,6,yellow_green,yellowish_green,0,glabrous,glab,8,yellow_green_with_red,greenish_yellow__maroon_tinted,NA,NA,NA,1,glaucous,sl_glauc,0,fertile,fertile,6,great,great,0,good,good,2,rolled,below__sl_rolled,1,blue,metallic_blue,0,glabrous,glab,NA,NA,NA,2,pendent,pendent,0,glabrous,glab,1,acute,acute,8,pink,pinkish_white,3,straight,straight,6,red,pinkish_red,7,puberulous_pubescent,sl_puberulous,6,white_and_white_with_green,white,0,glabrous,glab,NA,NA,NA,6,glaucous,glauc,3,pink_purple_red_white,pinkish_white,4,pubescent_puberulous,vesti_to_sl_puberulous,5,pink_red_white,white__rose-red_at_tip,6,pubescent_puberulous,sl_puberulous,NA,NA,NA,NA,NA,NA,11,yellow_orange,yellowish_orange,11,scurfy_scabrous,scurfy,1,straight,straight,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,NA,NA,NA,4,musa,Musa,4,NA,57,187,25,0,100,4.5,1.8,0.7,1.2,5,50,1,4,5,8,NA,NA,50,3,14,0,5,5,1.6,11,34,0.5,80,2,107,1.6,8,45,2,7,5.5,7,220,NA,NA
753,77-794B,WJKress_77-794B,,mariae,,,9.643089,-82.805411,5,white,white,5,opaque_persistent,opaque__persistent,0,glabrous,glab,0,connivent,connivent,0,distichous,distichous,5,yellow_green,yellowish_green,0,glabrous,glab,5,obtuse,obtuse,4,truncate,unequal__obtuse,5,dark_green,dark_green,6,yellow_green,yellowish_green,0,glabrous,glab,6,yellow_green,greenish_yellow,NA,NA,NA,1,glaucous,glauc,0,fertile,fertile,6,great,great,0,good,good,2,rolled,below__sl_rolled,1,blue,dull_blue,0,glabrous,glab,NA,NA,NA,2,pendent,pendent,0,glabrous,glab,1,acute,acute,8,pink,pinkish_white,3,straight,straight,6,red,pinkish_red,9,scurfy,scurfy,6,white_and_white_with_green,white,0,glabrous,glab,NA,NA,NA,11,scurfy,scurfy,3,pink_purple_red_white,pinkish_white,4,pubescent_puberulous,sl_puberulous,5,pink_red_white,white__rose-red_at_tip,6,pubescent_puberulous,vesti-sl_puberulous,NA,NA,NA,0,glabrous,glab,7,red,dull_red,11,scurfy_scabrous,scurfy,1,straight,straight,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,NA,NA,NA,4,musa,Musa,4,NA,60,193,25,0,100,4.5,1.6,0.7,1.1,5,48,1,5,5,8.4,NA,NA,54,3,4,1,8,5,1.6,11,33,0.5,70,2,90,1.6,8,45,2,5,5.5,6.4,215,NA,NA
754,77-794C,WJKress_77-794C,,mariae,,,9.643089,-82.805411,5,white,white,5,opaque_persistent,opaque__persistent,0,glabrous,glab,0,connivent,connivent,0,distichous,distichous,5,yellow_green,yellowish_green,0,glabrous,glab,5,obtuse,obtuse,4,truncate,unequal__obtuse,5,dark_green,dark_green,6,yellow_green,yellowish_green,0,glabrous,glab,8,yellow_green_with_red,greenish_yellow__maroon_tinted,NA,NA,NA,1,glaucous,sl_glauc,0,fertile,fertile,6,great,great,0,good,good,2,rolled,below__rolled,1,blue,dull_blue,0,glabrous,glab,NA,NA,NA,2,pendent,pendent,0,glabrous,glab,1,acute,acute,8,pink,pinkish_white,3,straight,straight,6,red,pinkish_red,9,scurfy,scurfy,6,white_and_white_with_green,white,0,glabrous,glab,NA,NA,NA,11,scurfy,scurfy,3,pink_purple_red_white,pinkish_white,4,pubescent_puberulous,sl_puberulous,5,pink_red_white,pinkish_white_at_base__rose_red_at_tips,6,pubescent_puberulous,vesti-sl_puberulous,NA,NA,NA,0,glabrous,glab,12,yellow_orange_red,reddish_yellow,11,scurfy_scabrous,scurfy,1,straight,straight,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,NA,NA,NA,4,musa,Musa,4,NA,58,182,27.5,25,100,4.5,1.6,0.7,1.1,5,42,1,4,5.2,8.7,NA,NA,46,4,4,0,7,5,1.6,8,45,0.5,70,2,80,1.6,12,45,2,4,4.5,6,210,NA,NA
648,77-796A,WJKress_77-796A,,latispatha,,,9.643089,-82.805411,7,yellow,yellowish,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glab,0,connivent,connivent,1,spiral,spiral,1,light_green,light_green,0,glabrous,glab,2,acute,acute,4,truncate,unequal__obtuse,0,green,green,0,green,green,0,glabrous,glab,3,light_green,light_green,7,scurfy,scurfy,0,glabrous,glab,1,sterile,sterile,6,great,great,0,good,good,2,rolled,above__sl_rolled,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,erect,erect,0,glabrous,glab,0,acuminate,acuminate,2,orange_and_yellow_orange,orange,3,straight,straight,NA,NA,NA,2,glabrous,glab,NA,NA,NA,0,glabrous,glab,NA,NA,NA,6,glaucous,glauc,0,green,green,1,glabrous,glab,NA,NA,NA,0,glabrous,glab,NA,NA,NA,0,glabrous,glab,NA,NA,NA,NA,NA,NA,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,1,white,white__large_in_relation_to_flower_-_tongue_guide?,NA,NA,NA,7,glaucous,glauc,4,musa,Musa,4.6,130,27,146,0,0,100,3.5,2.3,NA,NA,22.5,43,4.5,4,15,7.1,NA,NA,13,3,8,1,7,4,1.3,6,17,0.8,0,1.1,78,1.2,5,45,4,9,2.5,3.3,160,NA,NA
649,77-796B,WJKress_77-796B,,latispatha,,,9.643089,-82.805411,7,yellow,yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glab,0,connivent,connivent,1,spiral,spiral,1,light_green,light_green,0,glabrous,glab,2,acute,acute,4,truncate,unequal__obtuse,0,green,green,3,light_green,light_green,0,glabrous,glab,8,yellow_green_with_red,yellowish_green__maroon_spotted,7,scurfy,scurfy,0,glabrous,glab,0,fertile,fertile,6,great,great,0,good,good,2,rolled,above__sl_rolled,2,green,mature_fruit_green,NA,NA,NA,NA,NA,NA,0,erect,erect,0,glabrous,glab,0,acuminate,acuminate,2,orange_and_yellow_orange,orange,3,straight,straight,NA,NA,NA,2,glabrous,glab,6,white_and_white_with_green,greenish_white__green_top,0,glabrous,glab,NA,NA,NA,6,glaucous,glauc,0,green,light_green,1,glabrous,glab,NA,NA,NA,0,glabrous,glab,NA,NA,NA,0,glabrous,glab,NA,NA,NA,NA,NA,NA,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,7,glaucous,glauc,4,musa,Musa,4.6,135,3.2,113,0,0,100,3.5,2.1,NA,NA,20,47,3.5,5,12,6.3,NA,NA,14,1,5,0,9,5,1.3,6,60,0.9,0,1.1,54,1.3,2,45,3,10,2.5,3.5,160,NA,NA
650,77-796C,WJKress_77-796C,,latispatha,,,9.643089,-82.805411,7,yellow,yellow,8,trans_pers_or_not_indicated,translucent__persistent,0,glabrous,glab,0,connivent,connivent,1,spiral,spiral,1,light_green,light_green,0,glabrous,glab,2,acute,acute,4,truncate,unequal__obtuse,3,yellow_green,light_green,3,light_green,light_green,0,glabrous,glab,6,yellow_green,yellowish_green,NA,NA,NA,0,glabrous,glab,1,sterile,sterile,6,great,great,0,good,good,3,straight,above__straight,2,green,maturing_fruits_green_to_maroon,NA,NA,NA,NA,NA,NA,0,erect,erect,0,glabrous,glab,0,acuminate,acuminate,2,orange_and_yellow_orange,orange,3,straight,straight,NA,NA,NA,2,glabrous,glab,6,white_and_white_with_green,greenish_white,0,glabrous,glab,NA,NA,NA,6,glaucous,glauc,0,green,light_green,1,glabrous,glab,0,green,dark_green_along_margin_and_perianth_otherwise_green;_light_green_at_base,0,glabrous,glab,NA,NA,NA,0,glabrous,glab,NA,NA,NA,10,pubescent_puberulous,puberulous,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,2,white_with_green,white__light_green_top,NA,NA,NA,NA,NA,NA,4,musa,Musa,4.7,130,29,124,0,0,100,3.7,2.1,NA,NA,20,48,2.5,5,13.5,6.6,NA,NA,12,4,5,0,8,5,1.5,8,37,0.8,0,1.1,83,1.2,5,45,4,10,3,3.2,165,NA,NA
992,77-799A,WJKress_77-799A,,stilesii,,,9.813175,-84.385378,7,yellow,yellowish_white,5,opaque_persistent,opaque__persistent,16,villous,villous,0,connivent,connivent_but_twisted,0,distichous,distichous,1,light_green,light_green,1,glaucous,glauc,2,acute,acute,3,cordate,cordate,5,dark_green,dark_green,3,light_green,light_green__waxy_white,0,glabrous,glab,8,yellow_green_with_red,greenish_yellow__maroon_center_stripe,NA,NA,NA,1,glaucous,glauc,0,fertile,fertile,2,slight,slight,0,good,good,3,straight,straight,4,purple,Maturing_fruits_are_lavender,NA,NA,NA,2,flared,flared,2,pendent,pendent,7,tomentose,tomentose_with_golden_hairs,0,acuminate,acuminate,8,pink,pinkish_white__white_towards_base,3,straight,straight,3,orange_red,orangish_rosy_red,9,scurfy,sl_scurfy,6,white_and_white_with_green,white,0,glabrous,glab,NA,NA,NA,NA,NA,NA,4,white_cream_with_green,white,4,pubescent_puberulous,sl_puberulous_at_base,3,orange_yellow_white,dark_yellow_tip__white_at_base,2,glabrous_puberulous_pubescent,glab_to_puberulous_along_margin,NA,NA,NA,2,glaucous,glauc,7,red,red,11,scurfy_scabrous,scurfy,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,7,glaucous,sl_glauc,4,musa,Musa,6.2,180,56,230,55,50,757,6,1.5,NA,NA,20,86,2.5,NA,9,7,NA,NA,31,6,4,0,9,6,1.6,15,20,1,55,2.3,177,1.3,16,90,3,7,6,7,350,NA,NA
993,77-799B,WJKress_77-799B,,stilesii,,,9.813175,-84.385378,7,yellow,yellowish_white,5,opaque_persistent,opaque__persistent,16,villous,villous,0,connivent,connivent_but_twisted,0,distichous,distichous,1,light_green,light_green,0,glabrous,glab,2,acute,acute,4,truncate,obtuse,5,dark_green,dark_green,3,light_green,light_green__waxy,0,glabrous,glab,8,yellow_green_with_red,yellowish_green__maroon_tinted,NA,NA,NA,1,glaucous,glauc,0,fertile,fertile,2,slight,slight,0,good,good,3,straight,straight,1,blue,dark_blue,0,glabrous,glab,2,flared,flared,2,pendent,pendent,7,tomentose,tomentose,0,acuminate,acuminate,8,pink,pinkish_white__white_towards_base,3,straight,straight,6,red,rosy_red,9,scurfy,sl_scurfy,6,white_and_white_with_green,white,0,glabrous,glab,NA,NA,NA,11,scurfy,sl_scurfy,4,white_cream_with_green,white,1,glabrous,glab,NA,NA,NA,4,glabrous_velutinous_villous,glab__sl_villous_along_margin,NA,NA,NA,0,glabrous,glab,7,red,red,11,scurfy_scabrous,scurfy,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,7,glaucous,glauc,4,musa,Musa,6,180,43,170,NA,50,757,6.2,1.6,0.7,1.1,20,61,2.5,3,9,6,NA,NA,21,2,4,0,9,6,1.3,16,13,1,40,1.5,140,1.1,12,90,3,5,6,6,270,NA,NA
994,77-799C,WJKress_77-799C,,stilesii,,,9.813175,-84.385378,7,yellow,yellowish_white,5,opaque_persistent,opaque__persistent,17,villous_tomentose,tomentose_to_villous,0,connivent,connivent,0,distichous,distichous,1,light_green,light_green,0,glabrous,glab,2,acute,acute,3,cordate,cordate,5,dark_green,dark_green,3,light_green,light_green__waxy,0,glabrous,glab,8,yellow_green_with_red,yellowish_green__maroon_tinted,NA,NA,NA,1,glaucous,glauc,0,fertile,fertile,6,great,great,0,good,good,3,straight,straight,1,blue,dull_blue,0,glabrous,glab,2,flared,flared,2,pendent,pendent,8,velutinous,velutinous__yellow_hairs,0,acuminate,acuminate,8,pink,pinkish_white,3,straight,straight,6,red,rosy_red,9,scurfy,sl_scurfy,6,white_and_white_with_green,white,0,glabrous,glab,NA,NA,NA,11,scurfy,scurfy,4,white_cream_with_green,white,2,glabrous_pubescent,glab__puberulous_at_base,3,orange_yellow_white,dark_yellow_tip__white_at_base,2,glabrous_puberulous_pubescent,glab_to_puberulous_along_margin,NA,NA,NA,0,glabrous,glab,7,red,red,10,pubescent_puberulous,scurfy_to_puberulous,2,straight_flex,straight_to_flexuose,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,7,glaucous,glauc,4,musa,Musa,6.2,180,50,200,50,25,757,6.2,1.8,0.8,1.5,30,85,2.5,5,9,7,NA,NA,29,2,4,1,8,6,1.4,19,22,1,80,1.9,114,1,8,0,3,7,5,6.5,270,NA,NA
858,77-803A,WJKress_77-803A,,platystachys,,,9.533033,-84.472908,7,yellow,yellow,3,opaque_decomposing,opaque__deciduous,8,puberulous,minutely_puberulous,2,flared,flared,1,spiral,spiral,0,green,green,0,glabrous,glab,2,acute,acute,3,cordate,unequal__cordate,5,dark_green,dark_green,0,green,green,0,glabrous,glab,3,light_green,light_green,NA,NA,NA,0,glabrous,glab,0,fertile,fertile,6,great,great,2,dry,dry,2,rolled,above__rolled,7,yellow,maturing_fruits_are_yellow,NA,NA,NA,NA,NA,NA,2,pendent,pendent,6,puberulous_pubescent,densley_puberuous,0,acuminate,acuminate,NA,NA,NA,3,straight,straight,NA,NA,NA,7,puberulous_pubescent,minutley_puberulous,10,yellow_white_with_green,pale_yellow,3,puberulous_pubescent,densley_puberulous,NA,NA,NA,12,tomentose,densely_tomentose,7,yellow_orange_white,pale_yellow,4,pubescent_puberulous,densely_puberulous,11,yellow_green,greenish_yellow,0,glabrous,glab,NA,NA,NA,2,glaucous,glauc,7,red,red,12,tomentose,densely_tomentose,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,7,glaucous,glauc,4,musa,Musa,5.5,150,35,128,5,50,0,4,1.2,NA,NA,20,60,3,4,12,8.5,NA,NA,18,2,2,0,7,8,1,15,21,1.2,25,1.2,96,0.8,3,45,3,10,3.5,4.5,130,NA,NA
859,77-803B,WJKress_77-803B,,platystachys,,,9.533033,-84.472908,7,yellow,yellow,3,opaque_decomposing,opaque__deciduous,8,puberulous,puberulous,2,flared,flared,1,spiral,spiral,0,green,green,0,glabrous,glab,2,acute,acute,3,cordate,unequal__cordate,5,dark_green,dark_green,0,green,green,0,glabrous,glab,3,light_green,light_green,3,glaucous,glauc,0,glabrous,glab,0,fertile,fertile,2,slight,slight,2,dry,dry,2,rolled,below__rolled,7,yellow,maturing_fruits_are_yellow,NA,NA,NA,NA,NA,NA,2,pendent,pendent,6,puberulous_pubescent,vesti-densley_puberuous,0,acuminate,acuminate,NA,NA,NA,3,straight,straight,NA,NA,NA,7,puberulous_pubescent,minutley_puberulous,10,yellow_white_with_green,pale_yellow,3,puberulous_pubescent,densley_puberulous,NA,NA,NA,12,tomentose,densely_tomentose,7,yellow_orange_white,pale_yellow,4,pubescent_puberulous,densely_puberulous,11,yellow_green,greenish_yellow,0,glabrous,glab,NA,NA,NA,2,glaucous,glauc,7,red,red,12,tomentose,tometose,0,flexuose,flexuose,NA,NA,NA,0,acuminate,acuminate,1,white,white,NA,NA,NA,7,glaucous,glauc,4,musa,Musa,5.3,150,38,164,5,50,0,3.8,1.1,NA,NA,20,60,4,3,11.5,8,NA,NA,17,9,3,0,8,7,1.2,17,17,1.2,35,1.2,102,0.9,18,0,3,9,3,4,180,NA,NA
860,77-803C,WJKress_77-803C,,platystachys,,,9.533033,-84.472908,7,yellow,yellow,3,opaque_decomposing,opaque__deciduous,8,puberulous,puberulous,2,flared,flared,1,spiral,spiral,0,green,green,0,glabrous,glab,2,acute,acute,3,cordate,unequal__cordate,5,dark_green,dark_green,0,green,green,0,glabrous,glab,3,light_green,light_green,3,glaucous,glauc,0,glabrous,glab,1,sterile,sterile,2,slight,slight,2,dry,dry,2,rolled,below__rolled,7,yellow,maturing_fruits_are_yellow,NA,NA,NA,NA,NA,NA,2,pendent,pendent,6,puberulous_pubescent,puberulous,0,acuminate,acuminate,8,pink,pink_with_green_margin_and_tip,3,straight,straight,NA,NA,NA,2,glabrous,glab,10,yellow_white_with_green,pale_yellow,3,puberulous_pubescent,minutely_puberulous,NA,NA,NA,12,tomentose,densely_tomentose,7,yellow_orange_white,pale_yellow,4,pubescent_puberulous,minutely_puberulous,11,yellow_green,greenish_yellow,0,glabrous,glab,NA,NA,NA,2,glaucous,glauc,7,red,red,12,tomentose,tometose,0,flexuose,flexuose,NA,NA,NA,NA,NA,NA,6,yellow,greenish_yellow,NA,NA,NA,NA,NA,NA,4,musa,Musa,5.5,120,35,126,5,75,0,3.5,1,NA,NA,25,41,4,5,11.5,7.6,NA,NA,12,5,2,0,8,8,1,15,12,1.2,35,1,95,0.9,7,0,3,11,3,4,180,NA,NA
