BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043192,,V,0,,,H. Jacques-Flix,5003,,P,1,1,1940,1 January 1940,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.866667,N,11.516667,E,DM,,,,,3.866667,11.516667,NE311,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043217,,V,0,,,A.P.D. Jones,18913,C.F.A. Onochie,"K,P",26,5,1946,26 May 1946,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.466667,N,9.533333,E,DM,,,,,6.466667,9.533333,NE68,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,154,0
4043307,,V,1,,,J. Lejoly,1083,,BR,16,12,1986,16 December 1986,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,,0,,0,0,0,0,No,No,2.766667,N,12.083333,E,DM,,,,,2.766667,12.083333,NE212,700,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043333,,V,0,,,R. Letouzey,3214,,P,5,3,1960,5 March 1960,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.2,N,13.583333,E,DM,,,,,4.2,13.583333,NE413,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043334,,V,0,,,R. Letouzey,3641,,P,30,3,1961,30 March 1961,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.166667,N,13.616667,E,DM,,,,,3.166667,13.616667,NE313,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043339,,V,0,,,R. Letouzey,5189,,P,31,5,1963,31 May 1963,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.716667,N,15.116667,E,DM,,,,,3.716667,15.116667,NE315,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043340,,V,0,,,R. Letouzey,5306,,P,19,6,1963,19 June 1963,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.516667,N,15.05,E,DM,4,map,,,3.516667,15.05,NE315,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043342,,V,0,,,R. Letouzey,7537,,P,25,7,1966,25 July 1966,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.616667,N,11.266667,E,DM,3,map,,,4.616667,11.266667,NE411,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043348,,V,0,,,R. Letouzey,9944,,P,30,1,1970,30 January 1970,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,2.6,N,11.466667,E,DM,,,,,2.6,11.466667,NE211,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043363,,V,0,,,R. Letouzey,13618,,"K,L,P",26,5,1975,26 May 1975,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,5.766667,N,9.266667,E,DM,,,,,5.766667,9.266667,NE59,960,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043365,,V,0,,,R. Letouzey,13699,,"K,L,MO,P",2,6,1975,2 June 1975,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,5.766667,N,9.266667,E,DM,,,,,5.766667,9.266667,NE59,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043714,,V,0,,,J. Raynal,10021,"Raynal, A",P,26,2,1963,26 February 1963,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,2.783333,N,11.116667,E,DM,,,,,2.783333,11.116667,NE211,0,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
4043724,,V,0,,,I. von Rege,28,,K,30,7,1993,30 July 1993,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dinklagei K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.016667,N,9.2,E,DM,,,,,4.016667,9.2,NE49,100,0,Costus,dinklagei,K.Schum.,0,36,9766,31026,46,0
