ID,CollectorNumber,Collector,Collector_CollectorNumber,species,infrageneric_rank,infrageneric_name,Lat_y,Long_x,Poll
6316,67,KMeza,KMeza_67,lingulata,,,-10.75,-74.916664,0
12172,68,JFMcDonagh,JFMcDonagh_68,xanthovillosa,,,9.3,-78.97,1
6317,68,KMeza,KMeza_68,penduloides,,,-10.75,-74.92,0
6310,69,KMeza,KMeza_69,subulata,subsp.,subulata,-10.75,-74.92,0
6311,74,KMeza,KMeza_74,subulata,,,-10.75,-74.92,0
12872,76-523,WJKress,WJKress_76-523,pogonantha,var.,pogonantha,10.43,-84,1
12872,76-523,WJKress,WJKress_76-523,pogonantha,var.,pogonantha,10.43,-84,1
13102,76-524,WJKress,WJKress_76-524,mariae,,,10.43,-84,0
11894,76-635,JCooper-Smith,JCooper-Smith_76-635,longa,,,9.21,-79.38,1
10654,76-651,JCooper-Smith&WJKress,JCooper-Smith&WJKress_76-651,ramonensis,var.,xanthotricha,8.63,-80.11,1
6314,77,KMeza,KMeza_77,lingulata,,,-10.75,-74.92,0
742M,77-743A,WJKress,WJKress_77-743A,mariae,,,16.198617,-89.440542,0
743M,77-745A,WJKress,WJKress_77-745A,mariae,,,15.302825,-89.941808,0
744M,77-745B,WJKress,WJKress_77-745B,mariae,,,15.302825,-89.941808,0
745M,77-745C,WJKress,WJKress_77-745C,mariae,,,15.302825,-89.941808,0
693M,77-759A,WJKress,WJKress_77-759A,longa,,,12.072419,-84.537361,1
694M,77-759B,WJKress,WJKress_77-759B,longa,,,12.072419,-84.537361,1
695M,77-759C,WJKress,WJKress_77-759C,longa,,,12.072419,-84.537361,1
875M,77-760A,WJKress,WJKress_77-760A,pogonantha,var.,pogonantha,12.072419,-84.537361,1
875M,77-760A,WJKress,WJKress_77-760A,pogonantha,var.,pogonantha,12.072419,-84.537361,1
876M,77-760B,WJKress,WJKress_77-760B,pogonantha,var.,pogonantha,12.072419,-84.537361,1
876M,77-760B,WJKress,WJKress_77-760B,pogonantha,var.,pogonantha,12.072419,-84.537361,1
877M,77-760C,WJKress,WJKress_77-760C,pogonantha,var.,pogonantha,12.072419,-84.537361,1
877M,77-760C,WJKress,WJKress_77-760C,pogonantha,var.,pogonantha,12.072419,-84.537361,1
746M,77-761A,WJKress,WJKress_77-761A,mariae,,,11.99705,-84.848581,0
747M,77-761B,WJKress,WJKress_77-761B,mariae,,,11.99705,-84.848581,0
748M,77-761C,WJKress,WJKress_77-761C,mariae,,,11.99705,-84.848581,0
896M,77-764A,WJKress,WJKress_77-764A,ramonensis,var.,ramonensis,10.018122,-84.33685,1
897M,77-764B,WJKress,WJKress_77-764B,ramonensis,var.,ramonensis,10.018122,-84.33685,1
898M,77-764C,WJKress,WJKress_77-764C,ramonensis,var.,ramonensis,10.018122,-84.33685,1
899M,77-764D,WJKress,WJKress_77-764D,ramonensis,var.,ramonensis,10.018122,-84.33685,1
22902,77-768A,WJKress,WJKress_77-768A,longa,,,10.277911,-84.414625,1
22903,77-768B,WJKress,WJKress_77-768B,longa,,,10.277911,-84.414625,1
22904,77-768C,WJKress,WJKress_77-768C,longa,,,10.277911,-84.414625,1
749M,77-771A,WJKress,WJKress_77-771A,mariae,,,10.379606,-84.539431,0
750M,77-771B,WJKress,WJKress_77-771B,mariae,,,10.379606,-84.539431,0
751M,77-771C,WJKress,WJKress_77-771C,mariae,,,10.379606,-84.539431,0
878M,77-778A,WJKress,WJKress_77-778A,pogonantha,var.,pogonantha,10.403503,-84.132714,1
878M,77-778A,WJKress,WJKress_77-778A,pogonantha,var.,pogonantha,10.403503,-84.132714,1
879M,77-778B,WJKress,WJKress_77-778B,pogonantha,var.,pogonantha,10.403503,-84.132714,1
879M,77-778B,WJKress,WJKress_77-778B,pogonantha,var.,pogonantha,10.403503,-84.132714,1
880M,77-778C,WJKress,WJKress_77-778C,pogonantha,var.,pogonantha,10.403503,-84.132714,1
880M,77-778C,WJKress,WJKress_77-778C,pogonantha,var.,pogonantha,10.403503,-84.132714,1
882M,77-788A,WJKress,WJKress_77-788A,pogonantha,var.,pubescens,9.920631,-83.591589,1
882M,77-788A,WJKress,WJKress_77-788A,pogonantha,var.,pubescens,9.920631,-83.591589,1
883M,77-788B,WJKress,WJKress_77-788B,pogonantha,var.,pubescens,10.040644,-83.546042,1
883M,77-788B,WJKress,WJKress_77-788B,pogonantha,var.,pubescens,10.040644,-83.546042,1
884M,77-788C,WJKress,WJKress_77-788C,pogonantha,var.,pubescens,10.040644,-83.546042,1
884M,77-788C,WJKress,WJKress_77-788C,pogonantha,var.,pubescens,10.040644,-83.546042,1
699M,77-789A,WJKress,WJKress_77-789A,longa,,,9.991039,-83.107381,1
700M,77-789B,WJKress,WJKress_77-789B,longa,,,9.991039,-83.107381,1
701M,77-789C,WJKress,WJKress_77-789C,longa,,,9.991039,-83.107381,1
869M,77-790A,WJKress,WJKress_77-790A,pogonantha,var.,holerythera,9.643089,-82.805411,1
869M,77-790A,WJKress,WJKress_77-790A,pogonantha,var.,holerythera,9.643089,-82.805411,1
870M,77-790B,WJKress,WJKress_77-790B,pogonantha,var.,holerythera,9.643089,-82.805411,1
870M,77-790B,WJKress,WJKress_77-790B,pogonantha,var.,holerythera,9.643089,-82.805411,1
871M,77-790C,WJKress,WJKress_77-790C,pogonantha,var.,holerythera,9.643089,-82.805411,1
871M,77-790C,WJKress,WJKress_77-790C,pogonantha,var.,holerythera,9.643089,-82.805411,1
752M,77-794A,WJKress,WJKress_77-794A,mariae,,,9.643089,-82.805411,0
753M,77-794B,WJKress,WJKress_77-794B,mariae,,,9.643089,-82.805411,0
754M,77-794C,WJKress,WJKress_77-794C,mariae,,,9.643089,-82.805411,0
11675,77-795C,WJKress,WJKress_77-795C,mariae,,,9.64,-82.81,0
992M,77-799A,WJKress,WJKress_77-799A,stilesii,,,9.813175,-84.385378,1
993M,77-799B,WJKress,WJKress_77-799B,stilesii,,,9.813175,-84.385378,1
994M,77-799C,WJKress,WJKress_77-799C,stilesii,,,9.813175,-84.385378,1
858M,77-803A,WJKress,WJKress_77-803A,platystachys,,,9.533033,-84.472908,0
859M,77-803B,WJKress,WJKress_77-803B,platystachys,,,9.533033,-84.472908,0
860M,77-803C,WJKress,WJKress_77-803C,platystachys,,,9.533033,-84.472908,0
734M,77-804A,WJKress,WJKress_77-804A,marginata,,,9.521842,-84.238136,0
735M,77-804B,WJKress,WJKress_77-804B,marginata,,,9.521842,-84.238136,0
736M,77-804C,WJKress,WJKress_77-804C,marginata,,,9.521842,-84.238136,0
22714,77-821A,WJKress,WJKress_77-821A,danielsiana,,,8.712769,-82.933272,1
22714,77-821B,WJKress,WJKress_77-821B,danielsiana,,,8.712769,-82.933272,1
22714,77-821C,WJKress,WJKress_77-821C,danielsiana,,,8.712769,-82.933272,1
885M,77-825A,WJKress,WJKress_77-825A,pogonantha,var.,veraquasensis,8.513964,-81.114353,1
885M,77-825A,WJKress,WJKress_77-825A,pogonantha,var.,veraquasensis,8.513964,-81.114353,1
886M,77-825B,WJKress,WJKress_77-825B,pogonantha,var.,veraquasensis,8.513964,-81.114353,1
886M,77-825B,WJKress,WJKress_77-825B,pogonantha,var.,veraquasensis,8.513964,-81.114353,1
887M,77-825C,WJKress,WJKress_77-825C,pogonantha,var.,veraquasensis,8.513964,-81.114353,1
887M,77-825C,WJKress,WJKress_77-825C,pogonantha,var.,veraquasensis,8.513964,-81.114353,1
900M,77-840A,WJKress,WJKress_77-840A,ramonensis,var.,xanthotricha,8.624803,-80.116683,1
901M,77-840B,WJKress,WJKress_77-840B,ramonensis,var.,xanthotricha,8.624803,-80.116683,1
902M,77-840C,WJKress,WJKress_77-840C,ramonensis,var.,xanthotricha,8.624803,-80.116683,1
729M,77-850A,WJKress,WJKress_77-850A,magnifica,,,8.68,-79.92,1
730M,77-850B,WJKress,WJKress_77-850B,magnifica,,,8.68,-79.92,1
731M,77-850C,WJKress,WJKress_77-850C,magnifica,,,8.68,-79.92,1
756M,77-855A,WJKress,WJKress_77-855A,mariae,,,9.136786,-79.722817,0
757M,77-855B,WJKress,WJKress_77-855B,mariae,,,9.136786,-79.722817,0
758M,77-855C,WJKress,WJKress_77-855C,mariae,,,9.136786,-79.722817,0
861M,77-860A,?WJKress,?WJKress_77-860A,platystachys,,,9.136786,-79.722817,0
12005,77-860B,?WJKress,?WJKress_77-860B,platystachys,,,9.136786,-79.722817,0
863M,77-860C,?WJKress,?WJKress_77-860C,platystachys,,,9.136786,-79.722817,0
702M,77-864A,?WJKress,?WJKress_77-864A,longa,,,9.218839,-79.350756,1
703M,77-864B,?WJKress,?WJKress_77-864B,longa,,,9.218839,-79.350756,1
11960,77-864C,?WJKress,?WJKress_77-864C,longa,,,9.218839,-79.350756,1
22684,77-871A,WJKress,WJKress_77-871A,curtispatha,,,9.321528,-79.954492,1
22684,77-871A,WJKress,WJKress_77-871A,curtispatha,,,9.321528,-79.954492,1
22684,77-871B,WJKress,WJKress_77-871B,curtispatha,,,9.321528,-79.954492,1
22684,77-871B,WJKress,WJKress_77-871B,curtispatha,,,9.321528,-79.954492,1
22684,77-871C,WJKress,WJKress_77-871C,curtispatha,,,9.321528,-79.954492,1
22684,77-871C,WJKress,WJKress_77-871C,curtispatha,,,9.321528,-79.954492,1
872M,77-874A,WJKress,WJKress_77-874A,pogonantha,var.,holerythera,9.532092,-79.664581,1
872M,77-874A,WJKress,WJKress_77-874A,pogonantha,var.,holerythera,9.532092,-79.664581,1
873M,77-874B,WJKress,WJKress_77-874B,pogonantha,var.,holerythera,9.532092,-79.664581,1
873M,77-874B,WJKress,WJKress_77-874B,pogonantha,var.,holerythera,9.532092,-79.664581,1
19680,77-874C,WJKress,WJKress_77-874C,pogonantha,var.,holerythera,9.532092,-79.664581,1
19680,77-874C,WJKress,WJKress_77-874C,pogonantha,var.,holerythera,9.532092,-79.664581,1
10418,78-1028B,WJKress,WJKress_78-1028B,pogonantha,,,8.79,-82.96,1
10418,78-1028B,WJKress,WJKress_78-1028B,pogonantha,,,8.79,-82.96,1
737M,79-1095A,WJKress,WJKress_79-1095A,marginata,,,8.61,-82.96,0
738M,79-1095B,WJKress,WJKress_79-1095B,marginata,,,8.61,-82.96,0
10301,79-1095C,WJKress&LClarkson,WJKress&LClarkson_79-1095C,marginata,,,8.61,-82.96,0
23159,79-1096A,WJKress,WJKress_79-1096A,stilesii,,,8.651472,-83.175625,1
23160,79-1096B,WJKress,WJKress_79-1096B,stilesii,,,8.651472,-83.175625,1
23161,79-1096C,WJKress,WJKress_79-1096C,stilesii,,,8.651472,-83.175625,1
20756,79-1097,WJKress,WJKress_79-1097,vellerigera,,,9.436092,-83.710206,1
22694,79-1097A,WJKress,WJKress_79-1097A,danielsiana,,,9.436092,-83.710206,1
22694,79-1097B,WJKress,WJKress_79-1097B,danielsiana,,,9.436092,-83.710206,1
22694,79-1097C,WJKress,WJKress_79-1097C,danielsiana,,,9.436092,-83.710206,1
12840,79-1102,?WJKress,?WJKress_79-1102,pogonantha,var.,pogonantha,10.43,-84,1
12840,79-1102,?WJKress,?WJKress_79-1102,pogonantha,var.,pogonantha,10.43,-84,1
13010,79-1104,WJKress,WJKress_79-1104,mariae,,,10.43,-84,0
20739,80,Baker,Baker_80,pogonantha,var.,holerythra,9.617,-82.817,1
20739,80,Baker,Baker_80,pogonantha,var.,holerythra,9.617,-82.817,1
10102,80,KShea-Semple,KShea-Semple_80,stilesii,,,8.69,-83.48,1
11857,80-1146,WJKress,WJKress_80-1146,mariae,,,9.27,-79.93,0
12002,80-1150,WJKress,WJKress_80-1150,pogonantha,var.,holerythra,9.35,-79.82,1
12002,80-1150,WJKress,WJKress_80-1150,pogonantha,var.,holerythra,9.35,-79.82,1
12040,80-1156,?WJKress,?WJKress_80-1156,pogonantha,,,9.5,-79.66,1
12040,80-1156,?WJKress,?WJKress_80-1156,pogonantha,,,9.5,-79.66,1
23076,80-1161A,WJKress,WJKress_80-1161A,ramonensis,var.,xanthotricha,8.603972,-80.126228,1
23077,80-1161B,WJKress,WJKress_80-1161B,ramonensis,var.,xanthotricha,8.603972,-80.126228,1
23078,80-1161C,WJKress,WJKress_80-1161C,ramonensis,var.,xanthotricha,8.603972,-80.126228,1
10688,80-1165,WJKress,WJKress_80-1165,longa,,,8.69,-80.45,1
23223,80-1233A,WJKress,WJKress_80-1233A,xanthovillosa,,,9.29,-78.97,1
23224,80-1233B,WJKress,WJKress_80-1233B,xanthovillosa,,,9.29,-78.97,1
23225,80-1233C,WJKress,WJKress_80-1233C,xanthovillosa,,,9.29,-78.97,1
22687,80-1241A,WJKress,WJKress_80-1241A,curtispatha,,,9.339514,-79.954497,1
22687,80-1241A,WJKress,WJKress_80-1241A,curtispatha,,,9.339514,-79.954497,1
22687,80-1241B,WJKress,WJKress_80-1241B,curtispatha,,,9.339514,-79.954497,1
22687,80-1241B,WJKress,WJKress_80-1241B,curtispatha,,,9.339514,-79.954497,1
22687,80-1241C,WJKress,WJKress_80-1241C,curtispatha,,,9.339514,-79.954497,1
22687,80-1241C,WJKress,WJKress_80-1241C,curtispatha,,,9.339514,-79.954497,1
22936,80-1246A,WJKress,WJKress_80-1246A,magnifica,,,8.68,-79.92,1
22937,80-1246B,WJKress,WJKress_80-1246B,magnifica,,,8.68,-79.92,1
22809,80-2042,WJKress,WJKress_80-2042,griggsiana,,,8.6,-74,0
6318,81,KMeza,KMeza_81,rostrata,,,-10.72,-74.9,1
6312,82,KMeza,KMeza_82,rostrata,,,-10.72,-74.9,1
21256,82-1350,WJKress,WJKress_82-1350,ramonensis,,,8.742925,-82.25793,1
12207,83-1564,WJKress,WJKress_83-1564,xanthovillosa,,,9.23,-78.97,1
23226,83-1564,WJKress,WJKress_83-1564,xanthovillosa,,,9.29,-78.97,1
12246,83-1565,WJKress,WJKress_83-1565,xanthovillosa,,,9.3,-78.94,1
23066,83-1589,WJKress,WJKress_83-1589,ramonensis,var.,glabra,8.668056,-80.5925,1
23067,83-1600,?WJKress,?WJKress_83-1600,ramonensis,var.,lanuginosa,8.744017,-82.230131,1
18957,83-1602,?WJKress,?WJKress_83-1602,ramonensis,var.,lanuginosa,8.744017,-82.230131,1
21254,83-1604,WJKress,WJKress_83-1604,ramonensis,,,8.741716,-82.229798,1
6238,84,KMeza,KMeza_84,lingulata,,,-10.17,-75.57,0
6287,85,KMeza,KMeza_85,subulata,subsp.,subulata,-10.17,-75.57,0
10373,85,RLLiesner,RLLiesner_85,stilesii,,,8.3,-82.95,1
4648,85-33,JVLaFrankie,JVLaFrankie_85-33,ramonensis,,,8.742925,-82.25793,1
2548,85-49,JVLaFrankie,JVLaFrankie_85-49,curtispatha,,,8.742925,-82.25793,1
2548,85-49,JVLaFrankie,JVLaFrankie_85-49,curtispatha,,,8.742925,-82.25793,1
10192,86,GInduni,GInduni_86,stilesii,,,8.48,-83.46,1
741M,86-1814,WJKress,WJKress_86-1814,marginata,,,6.1798,-57.42536,0
21259,86-1969,WJKress,WJKress_86-1969,ramonensis,var.,lanuginosa,8.730786,-82.23959,1
10318,86-2014,WJKress,WJKress_86-2014,mariae,,,8.88,-82.12,0
23097,86-2033,WJKress,WJKress_86-2033,rigida,,,6.301806,-75.004856,0
22912,86-2035,WJKress,WJKress_86-2035,longa,,,6.226364,-74.868744,1
23079,86-2049,WJKress,WJKress_86-2049,regalis,,,5.699139,-76.666256,1
6298,87,KMeza,KMeza_87,subulata,subsp.,subulata,-10.17,-75.57,0
15330,88-2247,WJKress,WJKress_88-2247,griggsiana,,,-0.41181,-78.735075,0
15340,88-2254,WJKress,WJKress_88-2254,aemygdiana,subsp.,transandina,-0.31667,-78.95,0
15340,88-2254,WJKress,WJKress_88-2254,aemygdiana,subsp.,transandina,-0.31667,-78.95,0
15340,88-2254,WJKress,WJKress_88-2254,aemygdiana,subsp.,transandina,-0.31667,-78.95,0
15342,88-2256,?WJKress,?WJKress_88-2256,fragilis,,,-0.31667,-78.95,0
15344,88-2257,WJKress,WJKress_88-2257,curtispatha,,,-0.31667,-78.95,1
15344,88-2257,WJKress,WJKress_88-2257,curtispatha,,,-0.31667,-78.95,1
15352,88-2259,WJKress&HLuther&CRoesel&ACarle,WJKress&HLuther&CRoesel&ACarle_88-2259,nigripraefixa,,,-0.31667,-78.95,0
15357,88-2260,WJKress&HLuther&CRoesel&ACarle,WJKress&HLuther&CRoesel&ACarle_88-2260,regalis,,,-0.31667,-78.95,1
15361,88-2262,WJKress&HLuther&CRoesel&ACarle,WJKress&HLuther&CRoesel&ACarle_88-2262,venusta,,,-0.388114,-78.766425,0
19105,88-2264,WJKress,WJKress_88-2264,griggsiana,,,-0.395593,-78.815321,0
2198,88-2265,WJKress,WJKress_88-2265,paludigena,,,-0.37015,-78.832365,0
22986,88-2270,WJKress,WJKress_88-2270,nigripraefixa,,,-0.58656,-79.36472,0
19440,88-2271,WJKress,WJKress_88-2271,harlingii,,,-0.58656,-79.36472,0
22913,88-2272,WJKress,WJKress_88-2272,longa,,,-0.58656,-79.36472,1
15404,88-2278,WJKress&HLuther&CRoesel&ACarle,WJKress&HLuther&CRoesel&ACarle_88-2278,nigripraefixa,,,-0.571185,-79.313191,0
4197,88-2279,WJKress,WJKress_88-2279,harlingii,,,-0.571185,-79.313191,0
15413,88-2280,WJKress,WJKress_88-2280,curtispatha,,,-0.571185,-79.313191,1
15413,88-2280,WJKress,WJKress_88-2280,curtispatha,,,-0.571185,-79.313191,1
19046,88-2281,?WJKress,?WJKress_88-2281,curtispatha,,,-0.31667,-78.95,1
19046,88-2281,?WJKress,?WJKress_88-2281,curtispatha,,,-0.31667,-78.95,1
15444,88-2322,WJKress,WJKress_88-2322,fredberryana,,,0.830563,-78.404424,1
22807,88-2327,WJKress,WJKress_88-2327,griggsiana,,,0.824233,-78.391395,0
22794,88-2332,WJKress,WJKress_88-2332,fragilis,var.,subfinbrata,0.824233,-78.391395,0
15477,88-2346,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2346,pastazae,,,-0.669186,-77.793889,1
15477,88-2346,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2346,pastazae,,,-0.669186,-77.793889,1
15477,88-2346,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2346,pastazae,,,-0.669186,-77.793889,1
15495,88-2359,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2359,pastazae,,,-0.745997,-77.483186,1
15495,88-2359,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2359,pastazae,,,-0.745997,-77.483186,1
15495,88-2359,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2359,pastazae,,,-0.745997,-77.483186,1
15499,88-2360,WJKress,WJKress_88-2360,chartacea,,,-0.754414,-77.472518,0
15506,88-2363,WJKress,WJKress_88-2363,aemygdiana,subsp.,aemygdiana,-0.749222,-77.446777,0
15506,88-2363,WJKress,WJKress_88-2363,aemygdiana,subsp.,aemygdiana,-0.749222,-77.446777,0
15506,88-2363,WJKress,WJKress_88-2363,aemygdiana,subsp.,aemygdiana,-0.749222,-77.446777,0
5662,88-2364,WJKress,WJKress_88-2364,chartacea,,,-0.735727,-77.380311,0
2246,88-2367,HLuther,??HLuther_88-2367,rostrata,,,-0.713572,-77.333687,1
23113,88-2367,WJKress,??WJKress_88-2367,rostrata,,,-0.713878,-77.336403,1
15517,88-2367,WJKress&HLuther&CRoesel,??WJKress&HLuther&CRoesel_88-2367,rostrata,,,-0.713572,-77.333687,1
20466,88-2367,nd,??nd_88-2367,rostrata,,,-0.713878,-77.336403,1
15537,88-2377,WJKress,??WJKress_88-2377,standleyi,,,-1.040938,-77.666311,1
20503,88-2377,nd,??nd_88-2377,standleyi,,,-0.066667,-77.6,1
15542,88-2379,WJKress,WJKress_88-2379,aemygdiana,subsp.,aemygdiana,-1.040938,-77.666311,0
15542,88-2379,WJKress,WJKress_88-2379,aemygdiana,subsp.,aemygdiana,-1.040938,-77.666311,0
15542,88-2379,WJKress,WJKress_88-2379,aemygdiana,subsp.,aemygdiana,-1.040938,-77.666311,0
15543,88-2380,WJKress,??WJKress_88-2380,vellerigera,,,-1.040938,-77.666311,1
20947,88-2380,nd,??nd_88-2380,vellerigera,,,-0.066667,-77.6,1
15563,88-2391,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2391,pastazae,,,-0.724622,-77.791162,1
15563,88-2391,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2391,pastazae,,,-0.724622,-77.791162,1
15563,88-2391,WJKress&HLuther&CRoesel,WJKress&HLuther&CRoesel_88-2391,pastazae,,,-0.724622,-77.791162,1
19436,88-2398,WJKress,WJKress_88-2398,griggsiana,,,-0.01667,-78.76667,0
6279,89,KMeza,KMeza_89,lingulata,,,-10.17,-75.57,0
12330,89,MChinchilla,MChinchilla_89,longa,,,10.88,-85.4,1
19439,89-2557,WJKress,WJKress_89-2557,griggsiana,,,5.857725,-76.040058,0
22791,89-2559,WJKress,WJKress_89-2559,fernandezii,,,5.866297,-76.180817,0
23081,89-2562,WJKress,WJKress_89-2562,regalis,,,5.783433,-76.292336,1
23082,89-2569,WJKress,WJKress_89-2569,regalis,,,5.728564,-76.3949,1
22971,89-2572,WJKress,WJKress_89-2572,mucilagina,,,5.732456,-76.595156,1
23083,89-2573,WJKress,WJKress_89-2573,regalis,,,5.732456,-76.595156,1
22989,89-2574,WJKress,WJKress_89-2574,nigripraefixa,,,5.751692,-76.520764,0
585,89-2579,WJKress,WJKress_89-2579,atratensis,,,5.547507,-76.633899,1
22818,89-2586,WJKress&BEcheverry,WJKress&BEcheverry_89-2586,holmquistiana,,,5.235314,-76.659017,1
23096,89-2588,WJKress,WJKress_89-2588,rhodantha,,,5.296361,-76.470767,1
23084,89-2615,WJKress,WJKress_89-2615,regalis,,,4.961408,-76.219558,1
23150,89-2628,WJKress,WJKress_89-2628,spiralis,var.,anchicayana,3.61695,-76.655708,1
23085,89-2630,WJKress,WJKress_89-2630,regalis,,,3.748889,-76.661625,1
23151,89-2631,WJKress,WJKress_89-2631,spiralis,var.,spiralis,3.783197,-76.645778,1
22735,89-2647,WJKress,WJKress_89-2647,pogonantha,,,6.811108,-74.959236,1
22735,89-2647,WJKress,WJKress_89-2647,pogonantha,,,6.811108,-74.959236,1
23098,89-2654,WJKress,WJKress_89-2654,rigida,,,6.811108,-74.959236,0
11036,89-2714,WJKress,WJKress_89-2714,stilesii,,,9.71,-84.35,1
21860,89-2727,WJKress,WJKress_89-2727,marginata,,,9.621161,-83.802608,0
1464,89-2732,CRoesel,??CRoesel_89-2732,longa,,,8.757353,-83.331086,1
21863,89-2732,WJKress,??WJKress_89-2732,stilesii,,,8.757353,-83.331086,1
15771,89-2732,WJKress&CRoesel,??WJKress&CRoesel_89-2732,longa,,,8.751928,-83.351111,1
15772,89-2732,WJKress&CRoesel,??WJKress&CRoesel_89-2732,longa,,,8.757353,-83.331086,1
21872,89-2753,WJKress,WJKress_89-2753,ramonensis,var.,ramonensis,10.24731,-84.56455,1
21876,89-2757,WJKress,WJKress_89-2757,curtispatha,,,10.24731,-84.56455,1
21876,89-2757,WJKress,WJKress_89-2757,curtispatha,,,10.24731,-84.56455,1
21879,89-2760,WJKress,WJKress_89-2760,curtispatha,,,10.439403,-84.676411,1
21879,89-2760,WJKress,WJKress_89-2760,curtispatha,,,10.439403,-84.676411,1
21882,89-2765,WJKress,WJKress_89-2765,pogonantha,,,10.140111,-83.956556,1
21882,89-2765,WJKress,WJKress_89-2765,pogonantha,,,10.140111,-83.956556,1
21883,89-2766,WJKress,WJKress_89-2766,curtispatha,,,10.140111,-83.956556,1
21883,89-2766,WJKress,WJKress_89-2766,curtispatha,,,10.140111,-83.956556,1
21887,89-2812,WJKress,WJKress_89-2812,curtispatha,,,10.367094,-84.166603,1
21887,89-2812,WJKress,WJKress_89-2812,curtispatha,,,10.367094,-84.166603,1
21892,89-2818,WJKress,WJKress_89-2818,pogonantha,,,10.43,-84.02,1
21892,89-2818,WJKress,WJKress_89-2818,pogonantha,,,10.43,-84.02,1
21899,89-2826,WJKress,WJKress_89-2826,pogonantha,,,10.427897,-83.994158,1
21899,89-2826,WJKress,WJKress_89-2826,pogonantha,,,10.427897,-83.994158,1
21906,89-2834,WJKress,WJKress_89-2834,pogonantha,var.,pogonantha,10.248894,-83.924536,1
21906,89-2834,WJKress,WJKress_89-2834,pogonantha,var.,pogonantha,10.248894,-83.924536,1
21914,89-2843,WJKress,WJKress_89-2843,mariae,,,9.626903,-82.88775,0
11719,89-2848,WJKress,WJKress_89-2848,mariae,,,9.6,-82.76,0
21919,89-2851,WJKress,WJKress_89-2851,pogonantha,var.,holerythra,9.643089,-82.805411,1
21919,89-2851,WJKress,WJKress_89-2851,pogonantha,var.,holerythra,9.643089,-82.805411,1
21920,89-2852,WJKress,WJKress_89-2852,pogonantha,var.,pubescens,10.040644,-83.546042,1
21920,89-2852,WJKress,WJKress_89-2852,pogonantha,var.,pubescens,10.040644,-83.546042,1
23115,89-2860,WJKress,WJKress_89-2860,rostrata,,,-2.670917,-78.211244,1
15835,89-2863,WJKress,WJKress_89-2863,aemygdiana,subsp.,aemygdiana,-2.217453,-78.062239,0
15835,89-2863,WJKress,WJKress_89-2863,aemygdiana,subsp.,aemygdiana,-2.217453,-78.062239,0
15835,89-2863,WJKress,WJKress_89-2863,aemygdiana,subsp.,aemygdiana,-2.217453,-78.062239,0
15838,89-2865,WJKress,WJKress_89-2865,episcopalis,,,-2.58,-78.15,0
6770,89-2876,WJKress,WJKress_89-2876,standleyi,,,-3.02,-78.02,1
15858,89-2882,WJKress,WJKress_89-2882,aemygdiana,subsp.,aemygdiana,-3.02,-78.02,0
15858,89-2882,WJKress,WJKress_89-2882,aemygdiana,subsp.,aemygdiana,-3.02,-78.02,0
15858,89-2882,WJKress,WJKress_89-2882,aemygdiana,subsp.,aemygdiana,-3.02,-78.02,0
23047,89-2886,WJKress,WJKress_89-2886,peteriana,,,-3.148539,-78.490542,1
23038,89-2888,WJKress,WJKress_89-2888,pastazae,,,-3.274428,-78.578008,1
23038,89-2888,WJKress,WJKress_89-2888,pastazae,,,-3.274428,-78.578008,1
23038,89-2888,WJKress,WJKress_89-2888,pastazae,,,-3.274428,-78.578008,1
6749,89-2890,WJKress,WJKress_89-2890,pastazae,,,-3.27,-78.53,1
6749,89-2890,WJKress,WJKress_89-2890,pastazae,,,-3.27,-78.53,1
6749,89-2890,WJKress,WJKress_89-2890,pastazae,,,-3.27,-78.53,1
23206,89-2892,WJKress,WJKress_89-2892,vellerigera,,,-3.681503,-78.609661,1
6598,89-2896,WJKress,WJKress_89-2896,pastazae,,,-4.02,-79.02,1
6598,89-2896,WJKress,WJKress_89-2896,pastazae,,,-4.02,-79.02,1
6598,89-2896,WJKress,WJKress_89-2896,pastazae,,,-4.02,-79.02,1
22915,89-2910,WJKress,WJKress_89-2910,longa,,,0.045592,-79.263917,1
23086,89-2911,WJKress,WJKress_89-2911,regalis,,,0.077528,-79.237097,1
22814,89-2913,WJKress,WJKress_89-2913,harlingii,,,0.073953,-78.990406,0
22795,89-2914,WJKress,WJKress_89-2914,fragilis,var.,subfinbrata,0.046531,-78.928025,0
22988,89-2916,WJKress,WJKress_89-2916,nigripraefixa,,,0.015608,-78.599936,0
19438,89-2918,WJKress,WJKress_89-2918,griggsiana,,,-0.281247,-78.926936,0
7462,89-2922,WJKress,WJKress_89-2922,pardoi,,,-0.3,-78.87,0
22929,89-2925,WJKress,WJKress_89-2925,lutheri,,,0.883531,-78.499475,1
19429,89-2930,WJKress,WJKress_89-2930,fragilis,var.,subfinbrata,0.895353,-78.540992,0
22796,89-2932,WJKress,WJKress_89-2932,fragilis,var.,subfinbrata,0.910306,-78.545319,0
