ID,species,Lat_y,Long_x
23295,bihai,13.208611,-61.183889
23299,bihai,13.836944,-60.975833
23318,bihai,,
23321,bihai,13.315,-61.148611
23326,bihai,13.186111,-61.218889
23327,bihai,12.065556,-61.680278
23328,bihai,11.280556,-60.587778
23334,bihai,12.08,-61.705278
23343,bihai,11.314722,-60.573889
23345,bihai,10.706111,-61.282222
23355,bihai,19.472222,-70.352778
23359,bihai,18.529722,-70.289444
23380,bihai,16.045833,-61.640833
23403,bihai,14.731667,-61.115278
23412,bihai,10.666944,-61.289444
23416,bihai,11.286111,-60.680278
23424,bihai,14.686111,-61.102778
23432,bihai,13.216111,-61.215
23490,bihai,15.506111,-61.426667
23644,bihai,-7.14778,-55.3811
23649,bihai,-8.05389,-34.8811
23660,bihai,-19.9208,-43.9378
23699,bihai,-4.225,-38.9233
23717,bihai,-12.966667,-38.5
23893,bihai,-12.533333,-39.083333
24444,bihai,,
24454,bihai,,
25408,bihai,13.923611,-60.960278
25457,bihai,13.836944,-60.975833
25489,bihai,,
25527,bihai,,
25537,bihai,16.045833,-61.640833
14023,bourgaeana,15.9,-89.23
14041,bourgaeana,15.74,-87.45
14046,bourgaeana,15.73,-87.45
14066,bourgaeana,15.92,-85.94
14075,bourgaeana,15.5,-84.72
14077,bourgaeana,15.17,-85
14151,bourgaeana,16.78,-91.104
14175,bourgaeana,16.03,-90.08
14185,bourgaeana,16.28,-89.02
14194,bourgaeana,16.28,-89.03
14202,bourgaeana,16.3,-89.03
14235,bourgaeana,16.83,-88.62
14288,bourgaeana,17.84,-96.21
14299,bourgaeana,17.68,-96.28
14303,bourgaeana,17.9,-96.3
14309,bourgaeana,17.926666,-96.16167
14313,bourgaeana,17.833334,-95.816666
14323,bourgaeana,17.256,-94.613
14326,bourgaeana,17.2,-94.762
14339,bourgaeana,17.267,-94.617
14377,bourgaeana,17.133333,-94.46667
14390,bourgaeana,17.267,-92.117
14393,bourgaeana,17.54,-92.93
14403,bourgaeana,17.54,-92.95
14410,bourgaeana,17.1,-92.267
14411,bourgaeana,17.53,-92.78
14444,bourgaeana,17.014,-91.286
14445,bourgaeana,17.44,-91.974
14458,bourgaeana,17.45,-91.99
14488,bourgaeana,17.07,-88.6
14493,bourgaeana,17.01,-88.47
14501,bourgaeana,17.05,-88.57
14514,bourgaeana,18.833334,-97.1
14532,bourgaeana,18.783333,-96.88333
14547,bourgaeana,18.9,-97
14548,bourgaeana,18.916666,-96.95
14557,bourgaeana,18.876944,-96.86083
14588,bourgaeana,18.45,-95.03333
14602,bourgaeana,18.585,-95.07
14605,bourgaeana,18.58,-95.06
14624,bourgaeana,18.6,-95.3
14644,bourgaeana,18.58333,-95.43333
14672,bourgaeana,18.585,-95.085
14687,bourgaeana,18.6,-95.1
14705,bourgaeana,18.08,-94.36
14725,bourgaeana,18.339,-94.76
14732,bourgaeana,18.367,-94.9
14798,bourgaeana,18.554,-89.943
14812,bourgaeana,19.883333,-97.21667
14828,bourgaeana,19.75,-97.117
14840,bourgaeana,19.8637,-96.774894
14878,bourgaeana,19.226389,-96.87055
14884,bourgaeana,19.2125,-96.87861
14927,bourgaeana,19.1,-96.916664
14940,bourgaeana,19.54,-96.9275
14948,bourgaeana,19.5125,-96.94334
14960,bourgaeana,19.511,-96.943
14996,bourgaeana,19.398333,-96.99111
15013,bourgaeana,19.847,-90.534
15042,bourgaeana,20.016666,-97.52333
15044,bourgaeana,20.01,-97.32
15045,bourgaeana,20.116667,-97.8
15046,bourgaeana,20.07639,-97.54889
17346,bourgaeana,16.75,-88.5833333
20424,bourgaeana,16.45,-88.57
20435,bourgaeana,18.5833,-95.2833
20438,bourgaeana,18.45,-95.283
21058,bourgaeana,13,-85.233
21059,bourgaeana,13.6,-85.633
24264,bourgaeana,-23.4339,-45.0711
24455,bourgaeana,,
9733,brachyantha,7.63,-77.83
9767,brachyantha,7.95,-74.25
9795,brachyantha,7.8,-71.78
10938,brachyantha,8.03,-75.17
12262,brachyantha,9,-74.07
19356,brachyantha,6.588758,-74.014186
20641,brachyantha,8.083,-75.167
22032,brachyantha,2.333333,-64.916667
22114,brachyantha,-3.4708333,-60.071111
16736,brenneri,-2.844394,-78.856542
22739,brenneri,-2.908897,-78.406472
23,burleana,-0.41181,-78.735075
3464,burleana,0.068344,-78.692398
4264,burleana,-0.31667,-78.95
6244,burleana,-10.53,-75.07
6294,burleana,-10.5,-75.05
6545,burleana,-5.29,-79.28
6549,burleana,-5.42,-78.88
6556,burleana,-5.65,-78.33
6562,burleana,-5.08,-78.89
6577,burleana,-5.83,-77.75
6647,burleana,-4.95,-78.98
6657,burleana,-4.99,-78.88
6756,burleana,-3.98,-79.1
6765,burleana,-3.883,-78.433
6766,burleana,-3.1,-78.47
6771,burleana,-3.89,-78.43
7053,burleana,-2.72,-78.63
7184,burleana,-1.38,-78.28
7446,burleana,-0.32,-78.98
7447,burleana,-0.38,-78.82
7450,burleana,-0.2,-78.78
7491,burleana,-0.18,-77.65
7774,burleana,0.03,-78.62
7806,burleana,0.88,-78.45
7812,burleana,0.9,-78.08
7818,burleana,0.92,-78.53
8410,burleana,1.1,-77.88
8423,burleana,2.5666666,-76.97667
8425,burleana,1.13,-77.97
8574,burleana,3.5702777,-76.58639
8796,burleana,4.8589,-73.2936
8819,burleana,4.78352,-76.1522
9180,burleana,5.51889,-75.6861
9182,burleana,5.52,-75.67
9253,burleana,5.8787,-73.6797
9258,burleana,5.40278,-72.7672
9429,burleana,6.783,-76.281
9439,burleana,6,-75.17
9452,burleana,6.09203,-75.0343
9464,burleana,6.92,-75.13
9512,burleana,6.1625,-73.4517
9528,burleana,6.1625,-73.45167
9534,burleana,6.17556,-73.4214
9541,burleana,6.16667,-73.45
9777,burleana,7.4644446,-72.827774
10920,burleana,8.15,-77.32
15476,burleana,-0.669186,-77.793889
15735,burleana,,
16581,burleana,4.200834,-73.722389
17115,burleana,4.7666667,-76.4833333
21836,burleana,,
21934,burleana,,
22101,burleana,,
22105,burleana,,
22116,burleana,6.77,-76.28
22257,burleana,1.2,-76.63
22346,burleana,6.18,-75.67
22740,burleana,1.523453,-77.573981
22741,burleana,5.765881,-73.607119
22743,burleana,-4.526022,-79.131081
22744,burleana,-0.342694,-78.824508
11059,calatheaphylla,9.38,-84.15
11521,calatheaphylla,9.79444,-83.10834
11638,calatheaphylla,9.79,-83.1
12842,calatheaphylla,10.03333,-83.416664
12870,calatheaphylla,10.03,-83.41
12900,calatheaphylla,10.04,-83.52
19362,calatheaphylla,,
653,caquetensis,1.724381,-75.719042
1053,caquetensis,1.678203,-75.621905
22746,caquetensis,1.733536,-75.718128
361,caribaea,18.021282,-76.749492
1969,caribaea,18.233154,-66.182109
3871,caribaea,18.227346,-66.17408
14505,caribaea,17.63446,-63.23746
14768,caribaea,18.12,-71.13
14771,caribaea,18.55,-70.47
14772,caribaea,18.77,-70.43
14774,caribaea,18.55,-70.23
14776,caribaea,18.78,-70.37
14778,caribaea,18.97,-69.47
14783,caribaea,18.275,-67
14785,caribaea,18.05,-66.1
14788,caribaea,18.31566,-65.77072
14793,caribaea,18.33,-65.83
14794,caribaea,18.3,-65.7
14795,caribaea,18.3,-65.8
15017,caribaea,19,-69.38
15129,caribaea,15.4275,-61.3936111
15130,caribaea,15.3394444,-61.3327778
15148,caribaea,15.35,-61.35
16878,caribaea,16.74408,-62.214974
16915,caribaea,15.3666667,-61.35
17989,caribaea,17.970026,-76.43317
20527,caribaea,,
20528,caribaea,,
20529,caribaea,,
20530,caribaea,,
22316,caribaea,,
22433,caribaea,15.339444,-61.332778
22434,caribaea,15.339444,-61.332778
22449,caribaea,13.356667,-61.226111
22450,caribaea,13.836389,-60.946667
22453,caribaea,13.872222,-61.043889
22456,caribaea,13.216111,-61.215
22463,caribaea,17.353333,-62.768056
22467,caribaea,17.478056,-62.966667
22472,caribaea,15.370278,-61.273333
22556,caribaea,15.395556,-61.372778
22557,caribaea,,
22578,caribaea,19.036667,-70.495
22581,caribaea,19.472222,-70.352778
22582,caribaea,19.58,-70.638056
22593,caribaea,16.045833,-61.640833
22652,caribaea,15.325556,-61.351944
23237,caribaea,15.339444,-61.332778
23241,caribaea,15.458333,-61.411389
23246,caribaea,15.458611,-61.292778
23248,caribaea,15.45,-61.28
23254,caribaea,15.338889,-61.311389
23259,caribaea,13.923611,-60.960278
23264,caribaea,13.848611,-60.976111
23303,caribaea,13.218056,-61.223056
23315,caribaea,17.638889,-63.246111
23319,caribaea,,
23320,caribaea,,
23350,caribaea,18.524722,-70.286944
23357,caribaea,18.717222,-70.201944
23363,caribaea,18.321389,-65.819722
23388,caribaea,16.03,-61.6
23390,caribaea,16.03,-61.6
23392,caribaea,16.17,-61.68
23394,caribaea,18.329167,-65.7675
23399,caribaea,14.75,-61.12
23417,caribaea,14.67,-61.08
23427,caribaea,15.339444,-61.332778
23451,caribaea,15.469722,-61.400556
23452,caribaea,17.353333,-62.769722
23459,caribaea,17.361667,-62.772778
23463,caribaea,17.635556,-63.237222
23475,caribaea,15.4275,-61.393611
23480,caribaea,15.416944,-61.392222
23485,caribaea,15.416944,-61.392222
25381,caribaea,15.339444,-61.332778
25413,caribaea,13.923611,-60.960278
25575,caribaea,18.524722,-70.286944
25596,caribaea,,
13464,champneiana,12.98,-85.23
13586,champneiana,13.6,-85.63
13911,champneiana,14.07,-84.57
13934,champneiana,14.77,-84.75
14013,champneiana,15.27,-89.73
14025,champneiana,15.68,-88.68
14045,champneiana,15.5,-87.45
14060,champneiana,15.7,-86.85
14232,champneiana,16.49,-88.91
16762,champneiana,15.738457,-87.46965
16867,champneiana,15.5837,-89.793169
16885,champneiana,15.647693,-90.442045
17592,champneiana,15.7083333,-84.8333333
17666,champneiana,15.924773,-89.241838
17785,champneiana,15.666577,-86.99371
17920,champneiana,15.665713,-90.426117
18613,champneiana,15.752816,-87.454345
18631,champneiana,15.764399,-87.453289
18806,champneiana,16.856964,-88.375253
18848,champneiana,17.481192,-92.046606
6217,chartacea,-10.33,-75.27
6223,chartacea,-10.19,-75.15
6224,chartacea,-10.42,-75.03
6255,chartacea,-10.3,-75.25
6267,chartacea,-10.12,-75.22
6268,chartacea,-10.49,-75.11
6300,chartacea,-10.18,-75.15
6346,chartacea,-10.2,-51.2
6412,chartacea,-9.55,-65.1
6436,chartacea,-8.21,-76.61
6474,chartacea,-8.269,-72.744
6573,chartacea,-5.3,-78.39
6648,chartacea,-4.58,-78.23
6744,chartacea,-4.8,-52.5
6754,chartacea,-3.37,-78.42
6772,chartacea,-3.883,-78.433
6783,chartacea,-3.89,-78.43
6959,chartacea,-3.33,-72.92
7008,chartacea,-3.8,-46.1
7011,chartacea,-3.5,-45.2
7019,chartacea,-2.38,-77.5
7023,chartacea,-2.416,-77.333
7091,chartacea,-2.42,-77.33
7114,chartacea,-2.8,-76.47
7212,chartacea,-1.07,-77.6
7272,chartacea,-1.58,-77.75
7290,chartacea,-1.07,-77.5
7301,chartacea,-1.07,-76.2
7507,chartacea,-0.82,-77.48
7510,chartacea,-0.35,-77.32
7519,chartacea,-0.63,-77.46
7557,chartacea,-0.516,-76.383
7595,chartacea,-0.5166666,-76.38333
7638,chartacea,-0.53,-76.38
7659,chartacea,-0.99,-76.85
7724,chartacea,-0.633333,-72.0833
7854,chartacea,0.533,-76.383
7881,chartacea,0.43,-76.98
8518,chartacea,2.6,-54
8520,chartacea,2.5167,-53.817
8529,chartacea,2.4,-53.1
8533,chartacea,2.2333,-52.8667
8559,chartacea,2.2422,-52.8683
8560,chartacea,2.9,-52.85
8606,chartacea,3.12,-74.27
8666,chartacea,3.25,-59.25
8805,chartacea,4.33,-76.23
8882,chartacea,4.32116,-73.3404
8921,chartacea,4.38,-61.63
9282,chartacea,5.9,-62.25
9590,chartacea,6.05,-65.07
9615,chartacea,6,-65
9815,chartacea,7.17,-62.92
15499,chartacea,-0.754414,-77.472518
15854,chartacea,,
15879,chartacea,,
16301,chartacea,,
16304,chartacea,,
16318,chartacea,,
17789,chartacea,7.6333333,-60.0666667
18203,chartacea,-3.8,-73.3
19059,chartacea,-4.08,-72.8
19060,chartacea,-3.9,-73.78
19061,chartacea,-3.78,-73.28
19289,chartacea,-8.67,-75
19290,chartacea,-8.63,-74.94
19291,chartacea,-8.67,-74.75
19294,chartacea,-6,-76.22
19297,chartacea,-4.47,-78.17
19298,chartacea,-4.47,-78.15
19299,chartacea,-4.5,-78.63
19302,chartacea,-4.5,-73.5
19305,chartacea,-3.92,-77.7
19318,chartacea,-3.25,-72.92
19688,chartacea,-3.47,-72.8
19691,chartacea,-3.32,-71.86
19693,chartacea,-2.92,-76.42
19703,chartacea,-1.028466,-77.596713
19726,chartacea,-0.12,-75.25
19745,chartacea,5.5,-67.58
20449,chartacea,,
20510,chartacea,,
20511,chartacea,5.15,
20546,chartacea,-9.1,-62.2
21328,chartacea,3.167,-71.817
22030,chartacea,2.333333,-64.916667
22161,chartacea,0.908611,-76.949722
22303,chartacea,0.830556,-66.095833
22347,chartacea,-3.83,-77.67
22406,chartacea,0.935833,-76.231944
22731,chartacea,3.985956,-67.657261
22747,chartacea,,
22748,chartacea,,
24468,chartacea,-0.735727,-77.380311
24469,chartacea,,
7042,chrysocraspeda,-2.42,-79.58
7043,chrysocraspeda,-2.45,-79.58
8827,chrysocraspeda,4.88056,-76.2281
8834,chrysocraspeda,4.89833,-76.2706
9128,chrysocraspeda,5.4574,-76.0654
9179,chrysocraspeda,5.39318,-75.9988
15695,chrysocraspeda,,
21949,chrysocraspeda,,
10346,clinophila,8.75,-82.22
10444,clinophila,8.73,-82.24
10507,clinophila,8.58,-81.83
11328,clinophila,9.4,-83.22
11390,clinophila,9.60539,-83.28017
11511,clinophila,9.40972,-83.227776
12509,clinophila,10.1667,-84.1333
12568,clinophila,10.06,-84.01
12573,clinophila,10.2,-84.16
12592,clinophila,10.06036,-84.01952
12786,clinophila,10.21,-84.16
12850,clinophila,10.2,-83.86
12902,clinophila,10.07208,-83.98849
12929,clinophila,10.06111,-83.986115
12956,clinophila,10.07,-83.97
13022,clinophila,10.06,-83.99
13027,clinophila,10.03,-84
13050,clinophila,10.10278,-83.977776
13072,clinophila,10.07064,-83.98356
13089,clinophila,10.1,-83.97
15308,clinophila,,
19225,clinophila,8.742925,-82.25793
19832,clinophila,8.75,-82.25
19835,clinophila,8.75,-82.23
21095,clinophila,,
21886,clinophila,10.241428,-84.171383
22612,clinophila,10.066694,-83.983333
24341,clinophila,,
9738,colgantea,7.72,-77.73
9834,colgantea,8.99167,-83.46667
9887,colgantea,8.69151,-83.228676
9927,colgantea,8.99,-83.46
10073,colgantea,8.56,-83.51
10165,colgantea,8.9667,-83.4
10227,colgantea,8.56667,-83.51667
10228,colgantea,8.68,-83.2
10534,colgantea,8.6,-81.12
10617,colgantea,8.65,-80.6
10872,colgantea,8.05,-77.33
11008,colgantea,9.7,-84.375
11033,colgantea,9.69,-84.39
11056,colgantea,9.7,-84.35
11088,colgantea,9.52,-84.1
11094,colgantea,9.71,-84.38
11125,colgantea,9.71944,-84.388885
11129,colgantea,9.76,-84.56
11159,colgantea,9.52222,-84.102776
11163,colgantea,9.76944,-84.56389
11286,colgantea,9,-83.4
11301,colgantea,9.6,-83.29
11424,colgantea,9.04,-83.53
11612,colgantea,9.82416,-83.16167
11654,colgantea,9.49722,-82.986115
11715,colgantea,9.49,-82.98
12517,colgantea,10.36,-84.48
12621,colgantea,10.46,-84.68
12645,colgantea,10.36389,-84.48194
12943,colgantea,10.01111,-83.38333
19371,colgantea,8.96075,-83.394128
19760,colgantea,7.7,-78.12
19761,colgantea,7.97,-78.37
19762,colgantea,7.72,-78.08
19763,colgantea,7.45,-78.03
19833,colgantea,8.32,-82.97
19939,colgantea,8.75,-78.5
19956,colgantea,8.07,-77.72
19957,colgantea,8.56,-77.48
19984,colgantea,8.18,-77.38
20127,colgantea,9.27,-78.93
20655,colgantea,,
11160,collinsiana,9.97083,-84.094444
13262,collinsiana,11.85,-85.93
13503,collinsiana,13.87,-89.69
13506,collinsiana,13.7,-89.32
13516,collinsiana,13.82,-89.93
13517,collinsiana,13.88,-89.05
13535,collinsiana,13.42,-86.55
13757,collinsiana,13.78,-84.98
13818,collinsiana,14.933333,-92.166664
13824,collinsiana,14.41,-91.31
13882,collinsiana,14.44,-85.97
13964,collinsiana,15.99,-96.93
13967,collinsiana,15.983,-93.33
13968,collinsiana,15.965,-93.272
13969,collinsiana,15.917,-93.368
13971,collinsiana,15.958,-93.324
13973,collinsiana,15.92,-93.25
13975,collinsiana,15.979,-93.336
13977,collinsiana,15.973,-93.471
13978,collinsiana,15.972,-93.328
13981,collinsiana,15.963,-93.376
13984,collinsiana,15.984,-93.288
13988,collinsiana,15.917,-93.251
13989,collinsiana,15.971,-93.313
13991,collinsiana,15.993,-93.463
14004,collinsiana,15.3,-89.7
14008,collinsiana,15.34,-89.04
14099,collinsiana,16.916666,-94.63333
14101,collinsiana,16.57,-94.19
14102,collinsiana,16.57,-94.18
14110,collinsiana,16.27,-93.62
14113,collinsiana,16.071,-93.388
14117,collinsiana,16.005,-93.505
14124,collinsiana,16.006,-93.421
14126,collinsiana,16.042,-93.317
14127,collinsiana,16.07,-93.39
14129,collinsiana,16.38,-93.96
14130,collinsiana,16.092,-93.322
14281,collinsiana,17.2,-98.07
14318,collinsiana,17.317,-95.31
14462,collinsiana,17.88,-91
14520,collinsiana,18.083334,-96.13333
14522,collinsiana,18.512,-96.763
14527,collinsiana,18.9,-97
14535,collinsiana,18.7,-96.7
14539,collinsiana,18.013,-96.624
14657,collinsiana,18.6,-95.3
14696,collinsiana,18.583334,-95.28333
19224,collinsiana,13.9,-89.7
20027,collinsiana,13.84,-90.02
20028,collinsiana,13.88,-89.69
20029,collinsiana,13.72,-89.05
20032,collinsiana,13.97,-86.1
20045,collinsiana,14.96,-92.25
20046,collinsiana,14.72,-91.53
20171,collinsiana,11.95,-86.33
20172,collinsiana,11.95,-86.32
20182,collinsiana,11.83,-85.93
20183,collinsiana,11.8,-85.9
20185,collinsiana,11.83,-85.95
20187,collinsiana,11.85,-85.97
20188,collinsiana,11.85,-85.95
20307,collinsiana,13.25,-85.4
20308,collinsiana,13.18,-85.38
20309,collinsiana,13.72,-85.77
20310,collinsiana,13.5055556,-85.5083333
20377,collinsiana,13.67,-84.75
20383,collinsiana,14.25,-87.05
20409,collinsiana,15.91,-93.59
20410,collinsiana,15.38,-92.57
20411,collinsiana,15.35,-92.65
20413,collinsiana,15.49,-89.44
20414,collinsiana,15.71,-87.46
20416,collinsiana,15.63,-86.41
20426,collinsiana,17.28,-100.28
20427,collinsiana,17.18,-94.91
20430,collinsiana,17.02,-88.5
20966,collinsiana,15.300175,-89.949789
20967,collinsiana,14.378986,-90.889844
20986,collinsiana,,
21029,collinsiana,16.445,-96.9
21060,collinsiana,11.98333,-86.31667
22199,collinsiana,13.9,-89.77
22373,collinsiana,16.205261,-93.908617
22374,collinsiana,15.192314,-92.416606
15641,combinata,,
15649,combinata,,
22766,combinata,6.77,-76.28
24481,combinata,,
24482,combinata,6.75,-76.28
8847,cordata,4.9237,-75.0676
9145,cordata,5.3,-76.22
9173,cordata,5.97,-75.11
9410,cordata,6.75,-76.42
9421,cordata,6.783,-76.281
9431,cordata,6.67,-76.33
9546,cordata,6.1875,-73.4364
15452,cordata,0.830563,-78.404424
15977,cordata,0.456818,-78.116536
22139,cordata,6.283889,-75.142778
22140,cordata,6.94,-75.03
22683,cordata,6.870264,-75.029961
22767,cordata,6.77,-76.28
22768,cordata,6.994444,-75.009722
22769,cordata,6.923889,-75.049444
14009,crassa,15.52,-89.34
14012,crassa,15.26,-89.09
10369,cucullata,8.75,-82.2
10426,cucullata,8.72,-82.23
10434,cucullata,8.74,-82.25
10461,cucullata,8.58,-81.83
10474,cucullata,8.51,-81.81
10485,cucullata,8.52,-81.81
10495,cucullata,8.53,-81.81
10529,cucullata,8.55,-81.8
10530,cucullata,8.53,-81.82
10539,cucullata,8.54,-81.8
11672,cucullata,9.34,-82.66
21101,cucullata,,
2548,curtispatha,8.742925,-82.25793
7030,curtispatha,-2.567,-79.35
7355,curtispatha,-0.35,-79.366
7397,curtispatha,-0.35,-79.37
7401,curtispatha,-0.033,-79.967
7429,curtispatha,-0.58,-79.37
7433,curtispatha,-0.583,-79.366
7771,curtispatha,0.8,-78.9
8362,curtispatha,1,-78.8
9381,curtispatha,6.02222,-77.3514
9400,curtispatha,6.22,-77.4
9760,curtispatha,7.25,-76.78
12073,curtispatha,9.16,-79.84
13034,curtispatha,10.53,-83.5
13107,curtispatha,10.43,-84
15290,curtispatha,,
15344,curtispatha,-0.31667,-78.95
15395,curtispatha,,
15413,curtispatha,-0.571185,-79.313191
15607,curtispatha,,
15680,curtispatha,,
16132,curtispatha,,
17622,curtispatha,-0.4833333,-79.35
19715,curtispatha,-0.62,-79.3
20577,curtispatha,,
20578,curtispatha,,
20579,curtispatha,,
20659,curtispatha,10.9,-85
21064,curtispatha,,
21103,curtispatha,,
21105,curtispatha,,
21108,curtispatha,,
21876,curtispatha,10.24731,-84.56455
21879,curtispatha,10.439403,-84.676411
21883,curtispatha,10.140111,-83.956556
21887,curtispatha,10.367094,-84.166603
21910,curtispatha,,
22134,curtispatha,5.62,-77.42
22220,curtispatha,7.280833,-76.477778
22684,curtispatha,9.321528,-79.954492
22687,curtispatha,9.339514,-79.954497
22690,curtispatha,1.609322,-78.720175
7936,danielsiana,8.700377,-83.511816
9832,danielsiana,8.625,-83.68056
9863,danielsiana,8.72653,-83.463104
9869,danielsiana,8.63,-83.16
9877,danielsiana,8.68333,-83.21667
9890,danielsiana,8.62222,-83.14445
9950,danielsiana,8.67778,-83.20278
10025,danielsiana,8.73,-83.44
10048,danielsiana,8.62,-83.14
10054,danielsiana,8.68333,-83.25
10087,danielsiana,8.7,-83.23139
10096,danielsiana,8.67,-83.2
10099,danielsiana,8.51,-83.53
10129,danielsiana,8.65,-83.2
10137,danielsiana,8.6,-83.73
10172,danielsiana,8.77,-83.37
10183,danielsiana,8.69152,-83.2389
10233,danielsiana,8.65833,-83.2
10307,danielsiana,8.75,-82.3
10985,danielsiana,9.52,-84.08
10990,danielsiana,9.48333,-84.04305
11010,danielsiana,9.55,-84.08
11051,danielsiana,9.56,-84.05
11148,danielsiana,9.51111,-84.10555
11177,danielsiana,9.55833,-84.05417
11197,danielsiana,9.54167,-84.03333
11202,danielsiana,9.55694,-84.08
11217,danielsiana,9.5,-83.94583
16389,danielsiana,9.55,-84.04
16395,danielsiana,8.77222,-83.375
16406,danielsiana,,
19987,danielsiana,9.3,-83.76
22604,danielsiana,8.88742,-83.02963
22694,danielsiana,9.436092,-83.710206
22714,danielsiana,8.712769,-82.933272
24417,danielsiana,,
24418,danielsiana,,
24419,danielsiana,,
9610,darienensis,7.98,-78.42
9723,darienensis,7.93,-77.7
9735,darienensis,7.73,-77.74
10897,darienensis,8,-77.75
19770,darienensis,7.83,-77.73
19771,darienensis,7.67,-77.7
22380,darienensis,7.936014,-77.702836
24434,darienensis,,
790,dasyantha,4.55,-52.152
5174,dasyantha,3.9667,-51.8667
8686,dasyantha,3.1,-54.54
19405,dasyantha,4.53868,-52.13687
20893,dasyantha,4.6575,-52.3012
21335,dasyantha,-5.878671,-76.125473
22362,dasyantha,4.03,-52.02
5785,densiflora,-17.25,-64.5
5860,densiflora,-15.04,-68.45
5940,densiflora,-14.33,-67.7
6114,densiflora,-12.82,-69.3
6132,densiflora,-12.82,-69.72
6133,densiflora,-12.66,-69.23
6140,densiflora,-12.25,-69.28
6147,densiflora,-12.82,-69.28
6172,densiflora,-12.53,-69.25
6181,densiflora,-12.66,-68.74
6187,densiflora,-12.02,-67.22
6190,densiflora,-11.83,-71.42
6200,densiflora,-11.83,-67.25
6208,densiflora,-11.08,-65.83
6334,densiflora,-10.8,-68.3
6335,densiflora,-10.652,-68.504
6337,densiflora,-10.5,-67.8
6339,densiflora,-10.65,-66.77
6341,densiflora,-10.94,-65.69
6418,densiflora,-9.61,-55.24
6419,densiflora,-9.88,-55.09
6424,densiflora,-9.5,-55.81
6507,densiflora,-7.631,-72.67
