BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043215,,V,0,,,A. Jolly,309,,P,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ivory Coast,,,,0,,0,0,0,0,No,No,5.316667,N,-4.366667,W,DM,,,,,5.316667,-4.366667,NW54,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,235,0
4043224,,V,0,,,A. Kadio,647,,G,16,3,1976,16 March 1976,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ivory Coast,,,,0,,0,0,0,0,No,No,5.416667,N,-4.05,W,DM,,,,,5.416667,-4.05,NW54,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,235,0
4043228,,V,0,,,K. Kalanda,512,,BR,23,6,1988,23 June 1988,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,0.516667,N,25.183333,E,DM,,,,,0.516667,25.183333,NE025,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043236,,V,1,,,J.D. Kennedy,1750,,K,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.083333,N,5.866667,E,DM,,,,,6.083333,5.866667,NE65,68,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,154,0
4043239,,V,0,,,H.J. Killick,10,,K,11,8,1955,11 August 1955,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,9.316667,N,7.283333,E,DM,,,,,9.316667,7.283333,NE97,457,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,154,0
4043250,,V,0,,,A.E. Kitson,s.n.,,BM,7,1,1909,7 January 1909,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.016667,N,6.916667,E,DM,,,,,6.016667,6.916667,NE66,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,154,0
4043269,,V,0,,,M.G. Latilo,71637,,MO,8,10,1974,8 October 1974,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,4.783333,N,6.983333,E,DM,,,,,4.783333,6.983333,NE46,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,154,0
4043271,,V,0,,,M.D.J. Laurent,262,,BR,6,2,1948,6 February 1948,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-5.516667,S,13.366667,E,DM,,,,,-5.516667,13.366667,SE513,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043280,,V,1,,,G.M.P.C. Le Testu,1001,,BM,3,5,1907,3 May 1907,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Gabon,Nyanga,,,0,,0,0,0,0,No,No,-2.833333,S,11,E,DM,,,,,-2.833333,11,SE211,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,76,0
4043282,,V,3,,,G.M.P.C. Le Testu,1030,,"BM,K,P",1,5,1907,1 May 1907,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Gabon,Nyanga,,,0,,0,0,0,0,No,No,-2.833333,S,11,E,DM,,,,,-2.833333,11,SE211,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,76,0
4043293,,V,0,,,J.-P.A. Lebrun,483,,BR,0,6,1930,June 1930,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),Equateur,Mbandaka,Eala,0,,0,0,0,0,No,No,0.05,N,18.316667,E,DM,4,Bamps,,,0.05,18.316667,NE018,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043299,,V,0,,,G. Lecomte,41,,BR,18,4,1937,18 April 1937,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,4.416667,N,25.866667,E,DM,,,,,4.416667,25.866667,NE425,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043304,,V,0,,,J. Lejoly,555,,BR,17,11,1976,17 November 1976,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,0.7,N,25.183333,E,DM,,,,,0.7,25.183333,NE025,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043308,,V,0,,,J. Lejoly,1236,,BR,5,4,1977,5 April 1977,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-0.066667,S,25.366667,E,DM,,,,,-0.066667,25.366667,SE025,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043313,,V,0,,,J. Lejoly,4694,,BR,12,1,1979,12 January 1979,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,0.566667,N,25.083333,E,DM,,,,,0.566667,25.083333,NE025,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043317,,V,0,,,H. Lemaire,206,,BR,15,5,1913,15 May 1913,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,2.666667,N,23.183333,E,DM,,,,,2.666667,23.183333,NE223,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
