BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043960,,V,0,,,C. Vanden Berghen,1655,,BR,21,12,1976,21 December 1976,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Senegal,,,,0,,0,0,0,0,No,No,12.466667,N,-16.3,W,DM,,,,,12.466667,-16.3,NW1216,8,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,185,0
4043970,,V,0,,,H.J.R. Vanderyst,29020,,BR,0,4,1932,April 1932,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-5.15,S,15.083333,E,DM,,,,,-5.15,15.083333,SE515,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,236,0
4043975,,V,0,,,P.A.J.B. Van der Veken,11312,,BR,18,9,1974,18 September 1974,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Burundi,,,,0,,0,0,0,0,No,No,-3.983333,S,29.433333,E,DM,,,,,-3.983333,29.433333,SE329,850,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,19,0
4043992,,V,0,,,J. Wagemans,732,,BR,2,12,1953,2 December 1953,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-5.85,S,13.05,E,DM,,,,,-5.85,13.05,SE513,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,236,0
4043996,,V,0,,,J.P. Watts,228,,K,28,4,1992,28 April 1992,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.016667,N,9.2,E,DM,,,,,4.016667,9.2,NE49,200,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4043997,,V,0,,,J.P. Watts,357,,K,3,6,1992,3 June 1992,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.016667,N,9.2,E,DM,,,,,4.016667,9.2,NE49,100,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4044000,,V,0,,,J.P. Watts,1052,"Njie, J & Ndumbe, P","K,SCA",19,5,1994,19 May 1994,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,,0,,0,0,0,0,No,No,4.45,N,9.066667,E,DM,,,,,4.45,9.066667,NE49,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4044002,,V,0,,,J. Webb,329,,K,0,0,1976,1976,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,2.366667,N,9.816667,E,DM,,,,,2.366667,9.816667,NE29,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4044020,,V,0,,,H.J.P. Winkler,537,,WRSL,23,10,1904,23 October 1904,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4,N,9.216667,E,DM,,,,,4,9.216667,NE49,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4044033,,V,0,,,G.F. de Witte,9848,,BR,22,2,1954,22 February 1954,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,0.316667,N,29.75,E,DM,,,,,0.316667,29.75,NE029,1150,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,236,0
4044037,,V,2,,,G.F. de Witte,13108,,"BR,K",13,4,1956,13 April 1956,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,0.2,N,29.2,E,DM,,,,,0.2,29.2,NE029,1070,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,236,0
4044044,,V,0,,,J.W.G. Wyld,658,,BM,22,12,1939,22 December 1939,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,,South Sudan,Western Equatoria,,,0,,0,0,0,0,No,No,4.680623,N,28.316185,E,DM,4,WWW,,,4.680623,28.316185,NE428,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,344,0
4044049,,V,0,,,R.G.N. Young,542,,BM,15,8,1932,15 August 1932,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Angola,,,,0,,0,0,0,0,No,No,-7.366667,S,20.816667,E,DM,,,,,-7.366667,20.816667,SE720,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,4,0
4351643,,V,0,,,H.T. Beck,1208,"Jackson Beck, L",U,9,8,1990,9 August 1990,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,,0,0,0,,,Pacific,Central Pacific,Hawaii (USA),,,,0,,0,0,0,0,No,No,22.166667,N,-159.75,W,DM,,sheet,,,22.166667,-159.75,NW22159,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,266,0
4471185,,V,3,,WAG.1575702,J.J. Wieringa,8280,P.H. Hoekstra & V. Boulanga,WAG,9,11,2015,9 November 2015,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,1,2016,,,Africa,West-Central Tropical Afr,Gabon,Ogoou-Ivindo,,,0,,0,0,0,2.5,No,No,1.11715,N,13.442783,E,DM,8,GPS,WGS84,,1.11715,13.442783,NE113,508,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,76,0
4476798,,V,1,,,I. Parmentier,1698,,BRLU,18,2,2001,18 February 2001,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,30,3,2016,,,Africa,West-Central Tropical Afr,Equatorial Guinea,"Rio Muni, Centro Sur",,,0,,0,0,0,0,No,No,1.583917,N,10.467283,E,DD,7,,,,1.583917,10.467283,NE110,690,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,240,0
4477041,,V,1,,,I. Parmentier,4071,,BRLU,24,6,2002,24 June 2002,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,30,3,2016,,,Africa,West-Central Tropical Afr,Cameroon,East Province,,,0,,0,0,0,0,No,No,3.3003,N,12.78953,E,DD,6,,,,3.3003,12.78953,NE312,640,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4477042,,V,1,,,I. Parmentier,2409,,BRLU,17,4,2002,17 April 2002,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,30,3,2016,,,Africa,West-Central Tropical Afr,Gabon,Woleu-Ntem,,,0,,0,0,0,0,No,No,1.827417,N,11.62525,E,DD,6,,,,1.827417,11.62525,NE111,670,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,76,0
4477051,,V,2,,,J.-B. Dhetchuvi Matchu-Mandje,1252,,"BR,BRLU",15,11,1993,15 November 1993,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Gabon,Ogoou-Lolo,,,0,,0,0,0,0,No,No,-0.683333,S,11.9,E,DM,,,,,-0.683333,11.9,SE011,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,76,0
4477058,,V,1,,,J. Lejoly,118,M.E. Elad,BRLU,12,8,1998,12 August 1998,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,30,3,2016,,,Africa,West-Central Tropical Afr,Equatorial Guinea,"Rio Muni, Litoral",,,0,,0,0,0,0.3,No,No,1.233333,N,9.483333,E,DM,,,,,1.233333,9.483333,NE19,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,240,0
4477129,,V,1,,,I. Parmentier,1377,S. Kouob,BRLU,31,1,2001,31 January 2001,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,30,3,2016,,,Africa,West-Central Tropical Afr,Cameroon,East Province,,,0,,0,0,0,3,No,No,3.17858,N,12.80348,E,DD,4,BRAHM,,,3.17858,12.80348,NE312,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4477552,,V,1,,,G.M.P.C. Le Testu,1218,,BM,12,11,1907,12 November 1907,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Gabon,Nyanga,,Tchibanga,0,,0,0,0,0,No,No,-2.833333,S,11,E,DM,4,,,,-2.833333,11,SE211,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,76,0
4477579,,V,0,,,K. Sidwell,349,J. Schoenenberger; T. Takele; M. Etuge & W.G. Gosline,"K,YA",22,10,1995,22 October 1995,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,Nyasoso,0,,0,0,0,3,No,No,4.825,N,9.688333,E,DM,4,map,,,4.825,9.688333,NE49,1000,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4477580,,V,0,,,M. Etuge,2864,"Felix; Bishop, P & Ewang","K,YA",17,7,1996,17 July 1996,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,Kupe Village,0,,0,0,0,2,No,No,4.783333,N,9.716667,E,DM,4,map,,,4.783333,9.716667,NE49,1000,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4477607,,V,0,,,W.R.Q. Luke,15461,"Sidibe, O",K,18,7,2012,18 July 2012,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West Tropical Africa,Mali,Kayes,,,0,,0,0,0,0,No,No,12.45,N,-11.45,W,,,,,,12.45,-11.45,NW1211,460,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,137,0
4477608,,V,0,,,F. Fofana,243,et al.,K,25,11,2013,25 November 2013,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West Tropical Africa,Guinea,Bok,,,0,,0,0,0,0,No,No,11.033333,N,-13.9,W,,,,,,11.033333,-13.9,NW1113,160,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,81,0
4477609,,V,0,,,M.R. Cheek,11219,"W.G. Gosline; Drekore, J; Belinga; Demidov; Siminji; Yasuda; Rahmann; et al.",K,19,10,2002,19 October 2002,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Cameroon,Central Province,,Ndanan 1,0,,0,0,0,1.5,No,No,3.625925,N,11.583794,E,DMS,7,sheet,,,3.625925,11.583794,NE311,700,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,46,0
4477610,,V,2,,,F. Friedmann,3919,,"K,P",0,8,1981,August 1981,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,Western Indian Ocean,Seychelles,Mah Island,,,0,,0,0,0,0,No,No,-4.63362,S,55.429293,E,DM,4,GOOGL,,,-4.63362,55.429293,SE455,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,199,0
4477630,,V,1,,,Sylvafrica,32,E. Bidault & E. Akouangou,BRLU,16,4,2015,16 April 2015,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,3,2016,,,Africa,West-Central Tropical Afr,Gabon,Moyen-Ogoou,,,0,,0,0,0,0,No,No,-0.916667,S,10.35,E,DM,5,sheet,,,-0.916667,10.35,SE010,44,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,76,0
4477639,,V,0,,,D. Ngomo,931,,BRLU,19,4,2001,19 April 2001,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,24,3,2016,,,Africa,West-Central Tropical Afr,Equatorial Guinea,"Rio Muni, Centro Sur",,Monte Aln N.P.,0,,0,0,0,0,No,No,1.65,N,10.3,E,DM,5,sheet,,,1.65,10.3,NE110,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,240,0
4477640,,V,0,,,J. Lejoly,762,,BRLU,21,11,1996,21 November 1996,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,24,3,2016,,,Africa,Central Tropical Africa,Congo (Brazzaville),Cuvette-Ouest,,,0,,0,0,0,0,No,No,0.6,N,14.9,E,DM,5,sheet,,,0.6,14.9,NE014,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,242,0
4477641,,V,0,,,A.K. Apema,124,,BRLU,10,11,1989,10 November 1989,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,24,3,2016,,,Africa,Central Tropical Africa,Congo (Kinshasa),Orientale,Isangi,,0,,0,0,0,0,No,No,0.616667,N,25.266667,E,DM,4,BRAHM,,,0.616667,25.266667,NE025,0,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,236,0
4477642,,V,0,,,A.K. Apema,124,,BRLU,6,5,1989,6 May 1989,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,24,3,2016,,,Africa,Central Tropical Africa,Congo (Kinshasa),Orientale,Isangi,,0,,0,0,0,0,No,No,0.616667,N,25.266667,E,DM,4,BRAHM,,,0.616667,25.266667,NE025,420,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,236,0
4477725,,V,1,,,Unknown,s.n.,,BR,2,3,1969,2 March 1969,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus dubius (Afzel.) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Burundi,Bubanza,,,0,,0,0,0,0,No,No,-3.083333,S,29.4,E,DM,4,,,,-3.083333,29.4,SE329,1200,0,Costus,dubius,(Afzel.) K.Schum.,0,36,9766,1553,19,0
