BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4042933,,V,0,,,R.B. Drummond,6192,"Cookson, AJ",K,7,11,1959,7 November 1959,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,,,,0,,0,0,0,0,No,No,-15.766667,S,28.166667,E,DM,,,,,-15.766667,28.166667,SE1528,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,232,0
4042936,,V,0,,,L. Dubois,1272,,BR,0,9,1944,September 1944,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-9.5,S,25.5,E,DM,,,,,-9.5,25.5,SE925,1800,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
4042946,,V,0,,,W.J. Eggeling,4306,,K,1,5,1941,1 May 1941,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Uganda,,,,0,,0,0,0,0,No,No,1.5,N,31.866667,E,DM,,,,,1.5,31.866667,NE131,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,215,0
4042956,,V,0,,,F. Ellenberger,111,,P,15,10,1970,15 October 1970,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Mali,,,,0,,0,0,0,0,No,No,11.166667,N,-8.15,W,DM,,,,,11.166667,-8.15,NW118,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,137,0
4042957,,V,0,,,F. Ellenberger,323,,P,23,10,1970,23 October 1970,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Mali,,,,0,,0,0,0,0,No,No,12.7,N,-7.033333,W,DM,4,map,,,12.7,-7.033333,NW127,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,137,0
4042965,,V,0,,,H. Ern,1974,et al.,"B,K",20,10,1977,20 October 1977,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Togo,,,,0,,0,0,0,0,No,No,9.283333,N,1.216667,E,DM,,,,,9.283333,1.216667,NE91,700,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,202,0
4042968,,V,0,,,M. Erwer,27,,E,1,1,1977,1 January 1977,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,,,,0,,0,0,0,0,No,No,-12.516667,S,27.85,E,DM,,,,,-12.516667,27.85,SE1227,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,232,0
4042972,,V,0,,,J.V.G. do Espirito Santo,3042,,LISC,21,6,1952,21 June 1952,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Guinea-Bissau,,,,0,,0,0,0,0,No,No,12.666667,N,-14.166667,W,DM,,,,,12.666667,-14.166667,NW1214,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,237,0
4042983,,V,0,,,C.M. Evrard,6746,,BR,23,12,1970,23 December 1970,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-4.6,S,15.166667,E,DM,,,,,-4.6,15.166667,SE415,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
4042988,,V,0,,,B. Peyre de Fabrgues,3154,,P,15,11,1975,15 November 1975,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Central African Republic,,,,0,,0,0,0,0,No,No,5.95,N,15.6,E,DM,3,FUZZY,,,5.95,15.6,NE515,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,39,0
