BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043505,,V,0,,,F.W.H. Migeod,105,,"BM,K",9,11,1927,9 November 1927,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.15,N,9.233333,E,DM,,,,,4.15,9.233333,NE49,914,0,Costus,afer,Ker Gawl.,0,36,9766,1551,46,0
4043512,,V,0,,,H. Millen,s.n.,,B,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,6.45,N,3.383333,E,DM,,,,,6.45,3.383333,NE63,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,154,0
4043522,,V,0,,,A. Moreira,122,,LISC,10,2,1994,10 February 1994,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Guinea-Bissau,,,,0,,0,0,0,0,No,No,11.166667,N,-15.083333,W,DM,,,,,11.166667,-15.083333,NW1115,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,237,0
4043528,,V,0,,,J.K. Morton,737,,K,12,4,1954,12 April 1954,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,6.65,N,-0.666667,W,DM,,,,,6.65,-0.666667,NW60,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,79,0
4043538,,V,0,,,J.K. Morton,8698,,K,25,3,1953,25 March 1953,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,9.083333,N,-1.816667,W,DM,,,,,9.083333,-1.816667,NW91,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,79,0
4043539,,V,0,,,J.K. Morton,8883,,K,31,3,1953,31 March 1953,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Ghana,,,,0,,0,0,0,0,No,No,10.866667,N,-2.066667,W,DM,,,,,10.866667,-2.066667,NW102,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,79,0
4043547,,V,0,,,G.K. Mugambi,713,,MO,29,6,1998,29 June 1998,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Uganda,,,,0,,0,0,0,0,No,No,1.716667,N,31.466667,E,DM,,,,,1.716667,31.466667,NE131,1090,0,Costus,afer,Ker Gawl.,0,36,9766,1551,215,0
4043552,,V,0,,,T. Mller,1611,,K,12,9,1970,12 September 1970,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Malawi,,,,0,,0,0,0,0,No,No,-11.6,S,34.3,E,DM,,,,,-11.6,34.3,SE1134,700,0,Costus,afer,Ker Gawl.,0,36,9766,1551,146,0
4043553,,V,2,,,M.A. Mwangoka,1351,"Maingo, A","K,MO",30,5,1996,30 May 1996,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-4.916667,S,38.716667,E,DM,,,,,-4.916667,38.716667,SE438,100,0,Costus,afer,Ker Gawl.,0,36,9766,1551,214,0
4043554,,V,0,,,M.A. Mwangoka,4333,"Seng'ando, W",MO,22,9,2005,22 September 2005,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-4.95,S,38.683333,E,DM,,,,,-4.95,38.683333,SE438,321,0,Costus,afer,Ker Gawl.,0,36,9766,1551,214,0
