BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043171,,V,0,,,H.E. Hornby,3456,,K,6,11,1941,6 November 1941,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Malawi,Southern Region,,,0,,0,0,0,0,No,No,-14.383333,S,35.6,E,DM,4,ZAMB,,,-14.383333,35.6,SE1435,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,146,0
4043172,,V,0,,,H. Horsbrugh-Porter,s.n.,,BM,1,11,1935,1 November 1935,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,Iringa,,,0,,0,0,0,0,No,No,-9.033333,S,32.933333,E,DM,,,,,-9.033333,32.933333,SE932,1585,1615,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4043233,,V,0,,,C.J. Kayombo,3494,"Hearn, D","K,MO",24,11,2000,24 November 2000,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-8,S,35.583333,E,DM,,,,,-8,35.583333,SE835,1700,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4043247,,V,0,,,J. Kirk,s.n.,,K,30,12,1858,30 December 1858,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Mozambique,,,,0,,0,0,0,0,No,No,-17.45,S,35.383333,E,DM,,,,,-17.45,35.383333,SE1735,609,0,Costus,macranthus,K.Schum.,0,36,9766,46471,141,0
4043259,,V,2,,,I.F. la Croix,731,,"K,MO",26,11,1985,26 November 1985,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Malawi,,,,0,,0,0,0,0,No,No,-11.583333,S,34.283333,E,DM,,,,,-11.583333,34.283333,SE1134,640,0,Costus,macranthus,K.Schum.,0,36,9766,46471,146,0
4043266,,V,0,,,G.S. Laizer,1492,et al.,MO,16,2,2006,16 February 2006,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-8.6,S,36.716667,E,DM,,,,,-8.6,36.716667,SE836,550,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4043399,,V,0,,,J.C. Lovett,2812,D.W. Thomas,MO,13,12,1986,13 December 1986,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-7.666667,S,36.2,E,DM,,,,,-7.666667,36.2,SE736,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4043402,,V,0,,,J.C. Lovett,3440,C.J. Kayombo,MO,22,11,1989,22 November 1989,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-8.833333,S,33.333333,E,DM,,,,,-8.833333,33.333333,SE833,1300,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4043403,,V,0,,,J.C. Lovett,3572,et al.,"K,MO",2,12,1989,2 December 1989,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-8.833333,S,33.333333,E,DM,,,,,-8.833333,33.333333,SE833,1250,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4043409,,V,0,,,W.R.Q. Luke,10215,O.A. Kibure,MO,20,12,2003,20 December 2003,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-9.416667,S,39.383333,E,DM,,,,,-9.416667,39.383333,SE939,200,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
