phylogeny,scientificname,decimallatitude,decimallongitude,Subclade
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.79,-82.96,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.79,-82.95,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.79111,-82.95555,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.79361,-80.95527,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.79944,-82.96888,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.8,-82.56667,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.80183,-82.20117,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.81,-83.19,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.81,-83.18,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.81722,-83.19028,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.83833,-82.325,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.88722,-80.64639,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,8.91666,-82.71666,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9,-82.23333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.02385,-83.50885,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.07056,-82.85194,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.08333,-82.84167,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.26182,-82.50265,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.27,-83.86,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.29,-83.78,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.29,-83.76,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.29472,-83.76417,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.29472,-83.76417,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.295,-82.39,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.3,-83.76,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.3,-79.26667,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.3,-79.26666,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.35,-83.23,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.35,-82.99,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.35417,-83.23444,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.35761,-83.22903,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.35803,-83.2295,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.35833,-83.23333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.35972,-82.99583,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.36,-83.23,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.36056,-83.23194,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.39,-83.6,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.39166,-83.59722,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.39167,-83.60833,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.39167,-83.60833,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.39167,-83.59722,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.39722,-83.08611,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.41167,-83.85722,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.41167,-83.85722,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.45,-83.71,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.46,-83.59,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.47778,-83.69028,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.47778,-83.69028,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.47778,-83.69028,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.47778,-83.69028,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.47778,-83.69028,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.48,-84.05,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.48194,-84.01667,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.48194,-84.01667,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.48442,-84.00471,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.48583,-83.83222,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.5,-83.95556,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.51,-84.06,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.51,-84.05,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.54,-84.01,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.54306,-83.97917,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.54306,-83.97917,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.55,-84.02,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.55277,-84.02083,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.55833,-84.05417,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.56667,-84.05444,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.57,-84.06,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.58056,-84.18333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.59,-83.98,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.59583,-84.06806,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.6,-84.14444,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.6,-83.29,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.60539,-83.28017,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.60667,-84.12139,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.6075,-84.10083,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.6667,-84,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.69167,-83.77778,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.7,-83.78,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.7,-83.78,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.7,-83.76,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.7,-83.76,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.71,-83.78,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.72,-84.19,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.72,-83.78,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.73,-83.29,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.78341,-83.75193,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.78611,-83.68,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.78861,-83.14167,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.78861,-83.14167,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.79,-83.94,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.79444,-83.10833,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.79796,-83.85754,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.8,-83.96,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.80516,-83.16788,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.80516,-83.16788,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.81014,-83.16817,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.81301,-83.16832,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.8132,-83.16813,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.81371,-83.16725,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.82416,-83.16167,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.83056,-83.44444,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.88,-83.97,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.88,-83.2,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.88611,-83.975,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.91,-83.38,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.92,-83.39,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.92083,-83.39861,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.95,-83.8625,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.95,-83.86,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,9.97028,-84.18806,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.01805,-83.69055,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.04444,-84.04083,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.05,-84.03,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.05,-84.01,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.05805,-83.55555,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.05975,-84.01131,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.08734,-83.90271,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.1,-83.98,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.13,-84.48,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.15,-84.58,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.15,-84.58,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.15,-83.94,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.15439,-83.94414,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.15556,-83.94167,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.15889,-84.58944,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.16334,-83.93911,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.16389,-83.93889,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.17,-84.13,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.17439,-84.16946,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.21,-84.61,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.21,-84.53,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.21,-84.1,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.21166,-84.38111,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.21306,-84.10139,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.21472,-84.60777,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.22,-84.6,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.23639,-84.11778,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.23639,-84.11778,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.24,-84.37,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.25278,-84.36944,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.25481,-83.99811,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.25556,-84.085,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.26,-84.08,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.2725,-84.83916,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.28,-84.04,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.28,-84.03,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.28194,-84.04458,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.28333,-84.03333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.28333,-84.03333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.3,-84.8,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.3,-84.8,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.3,-84.78,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.3,-84.78,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.3,-84.75,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.3,-84.52,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.30472,-84.77527,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.30833,-84.78333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.30888,-84.79555,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.30888,-84.79083,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.31,-84.73,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.31111,-84.08056,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.31333,-84.79444,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.31667,-84.71667,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.3175,-84.80833,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33,-84.83,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.83333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.83333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.83333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.83333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.83333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.83333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.83333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.75,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.33333,-84.75,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.34,-84.79,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.34,-84.04,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.34639,-84.79944,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.35,-84.79,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.35,-84.68333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.35,-84.68,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.35,-84.68,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.35,-84.05,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.35389,-84.35139,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.36,-84.5,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.37472,-84.03611,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.44,-84.69,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.56,-84.9,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.58,-84.6,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.61,-84.99,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.61111,-84.99583,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.61676,-85.00777,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.67139,-84.99028,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.7046,-84.9923,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.73,-85.05,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.8,-84.83333,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.81,-84.95,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.81667,-84.95,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.83,-85.26,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.94194,-85.4575,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata Donn.Sm.,10.95,-85.45,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata var. suerrensis Donn.Sm.,9.40931,-83.83172,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata var. suerrensis Donn.Sm.,9.82416,-83.16167,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata var. suerrensis Donn.Sm.,9.95,-83.06,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata var. suerrensis Donn.Sm.,10.23528,-84.11778,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata var. suerrensis Donn.Sm.,10.23667,-84.11417,Burmeistera
Burmeistera_cyclostigmata,Burmeistera cyclostigmata var. suerrensis Donn.Sm.,10.29979,-84.78616,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.7,-82.1,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.78333,-82.36667,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.81666,-82.4,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.81666,-82.38333,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.81916,-82.39777,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.825,-82.39653,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.825,-82.39653,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.825,-82.39653,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.83833,-82.46166,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.84802,-82.49332,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.85,-82.5,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.85,-82.5,Burmeistera
Burmeistera_dendrophila,Burmeistera dendrophila E.Wimm.,8.89273,-82.614,Burmeistera
Burmeistera_domingensis,Burmeistera domingensis Jeppesen,-0.3175,-78.95417,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.66666,-82.21666,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.76667,-82.41667,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.81666,-82.4,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.81666,-82.38333,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.81666,-82.38333,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.83,-82.4,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.83333,-82.41666,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.89273,-82.614,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.89319,-82.61681,Burmeistera
Burmeistera_mcvaughii,Burmeistera mcvaughii Wilbur,8.89958,-82.62,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,-5.78333,-77.65,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,-5.68,-77.78,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,5.69589,-75.2339,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,5.7,-75.25,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,5.75342,-75.25706,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,6.16666,-76.23333,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,6.48333,-76.23333,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,6.75,-76.4,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,6.75,-76.36667,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,7.01666,-75.58333,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,7.11666,-75.46666,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,7.11667,-75.46667,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.5,-82.25,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.58333,-81.83333,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.58333,-81.08333,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.61666,-80.13333,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.61666,-80.11666,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.61667,-80.1,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.62,-80.13,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.62167,-80.11,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.62194,-80.11805,Burmeistera
Burmeistera_microphylla,Burmeistera microphylla Donn.Sm.,8.62333,-80.12667,Burmeistera
